POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
44,634.35,1566.25,1800.27,-1468.88,-12307.02,627.42,5375.08,-2392.4,51.67,0.0,-3772.53,-2340.73,-6113.26
45,605.56,1527.43,1834.49,-1442.53,-12477.58,667.4,5483.66,-2333.59,51.03,0.0,-3801.56,-2282.56,-6084.12
46,635.27,1571.2,1832.85,-1458.28,-12417.29,640.04,5459.52,-2350.52,50.9,0.0,-3736.68,-2299.63,-6036.3
47,571.15,1568.32,1808.45,-1457.32,-12443.2,651.43,5502.29,-2301.42,50.82,0.0,-3798.89,-2250.6,-6049.49
48,598.95,1619.59,1800.7,-1429.67,-12539.65,683.56,5514.0,-2231.63,50.92,0.0,-3752.52,-2180.71,-5933.23
49,595.73,1566.85,1812.71,-1447.33,-12495.7,652.83,5446.43,-2302.23,50.39,0.0,-3868.48,-2251.84,-6120.32
50,603.1,1575.76,1812.95,-1430.64,-12424.94,662.97,5454.93,-2307.96,51.12,0.0,-3745.87,-2256.84,-6002.71
51,575.77,1574.88,1813.09,-1452.71,-12519.01,665.27,5507.74,-2293.14,50.74,0.0,-3834.96,-2242.4,-6077.36
52,574.32,1539.59,1824.15,-1441.64,-12562.07,668.18,5487.59,-2253.88,50.67,0.0,-3909.88,-2203.22,-6113.1
53,599.86,1531.79,1865.37,-1463.98,-12444.96,669.84,5489.63,-2332.31,50.06,0.0,-3752.44,-2282.24,-6034.68
54,582.91,1487.09,1794.18,-1401.7,-12510.75,652.7,5461.44,-2250.84,51.63,0.0,-3934.14,-2199.21,-6133.34
55,581.9,1530.2,1819.26,-1453.64,-12395.26,661.5,5440.1,-2313.59,51.15,0.0,-3815.94,-2262.44,-6078.38
56,599.33,1526.9,1809.94,-1421.33,-12489.66,665.93,5518.91,-2318.56,51.85,0.0,-3789.98,-2266.71,-6056.69
57,600.75,1568.1,1777.4,-1464.43,-12467.65,660.61,5456.44,-2303.72,51.16,0.0,-3868.79,-2252.56,-6121.35
58,618.67,1555.38,1839.83,-1418.34,-12491.26,659.79,5437.69,-2301.6,51.91,0.0,-3798.23,-2249.69,-6047.93
59,596.78,1523.17,1789.6,-1438.2,-12491.34,656.5,5514.55,-2286.21,50.5,0.0,-3848.96,-2235.7,-6084.66
60,587.63,1569.45,1812.27,-1433.14,-12518.67,651.98,5500.98,-2307.89,50.67,0.0,-3829.51,-2257.22,-6086.73
61,603.14,1548.1,1812.57,-1464.84,-12374.01,636.02,5422.27,-2315.57,50.79,0.0,-3816.75,-2264.78,-6081.53
62,608.5,1558.92,1805.38,-1433.82,-12515.22,671.56,5449.38,-2250.82,50.25,0.0,-3855.3,-2200.57,-6055.87
63,601.3,1526.44,1821.93,-1460.44,-12588.56,658.74,5510.53,-2225.7,50.72,0.0,-3930.06,-2174.98,-6105.03
64,618.2,1546.98,1824.34,-1456.62,-12535.89,652.71,5485.22,-2229.39,50.33,0.0,-3865.06,-2179.06,-6044.12
65,573.19,1579.9,1783.22,-1453.9,-12500.53,663.19,5459.86,-2272.25,51.77,0.0,-3895.07,-2220.48,-6115.55
66,586.87,1568.82,1857.93,-1440.51,-12524.35,649.05,5521.89,-2297.97,51.13,0.0,-3780.31,-2246.84,-6027.15
67,591.72,1515.27,1830.54,-1444.88,-12459.34,654.35,5501.06,-2325.61,51.1,0.0,-3811.28,-2274.52,-6085.8
68,616.76,1629.22,1826.91,-1460.0,-12478.5,665.34,5378.65,-2215.72,50.52,0.0,-3821.62,-2165.2,-5986.82
69,647.37,1532.06,1817.52,-1461.27,-12474.61,662.7,5480.97,-2286.46,49.71,0.0,-3795.26,-2236.75,-6032.01
70,607.35,1537.21,1857.47,-1451.28,-12558.75,664.38,5504.32,-2267.12,50.51,0.0,-3839.31,-2216.61,-6055.92
71,597.55,1572.76,1820.53,-1473.9,-12496.64,649.52,5533.73,-2311.46,50.18,0.0,-3796.45,-2261.28,-6057.73
72,619.17,1546.44,1828.82,-1464.42,-12476.45,653.92,5465.14,-2287.36,50.4,0.0,-3827.38,-2236.96,-6064.34
73,648.87,1544.66,1795.65,-1434.86,-12553.75,669.99,5487.2,-2279.65,50.2,0.0,-3842.23,-2229.44,-6071.67
74,583.02,1555.79,1807.72,-1466.74,-12527.57,646.8,5463.1,-2260.47,50.54,0.0,-3937.89,-2209.93,-6147.82
75,604.63,1563.44,1831.32,-1465.43,-12385.66,661.43,5518.47,-2407.68,51.02,0.0,-3671.81,-2356.66,-6028.46
76,602.41,1509.21,1833.83,-1410.79,-12585.13,685.78,5515.8,-2257.98,50.49,0.0,-3848.9,-2207.49,-6056.39
77,594.33,1565.25,1838.69,-1459.32,-12406.67,649.85,5459.97,-2363.94,51.04,0.0,-3757.89,-2312.89,-6070.78
78,587.26,1570.83,1825.28,-1435.12,-12556.68,680.38,5497.63,-2263.72,50.8,0.0,-3830.41,-2212.92,-6043.33
79,577.43,1541.87,1803.43,-1439.83,-12512.73,662.45,5484.87,-2280.69,50.09,0.0,-3882.5,-2230.59,-6113.09
80,577.96,1519.62,1836.77,-1460.53,-12501.36,658.88,5470.15,-2295.5,50.44,0.0,-3898.52,-2245.06,-6143.58
81,582.31,1577.71,1793.32,-1438.33,-12409.44,660.68,5431.05,-2360.66,51.34,0.0,-3802.71,-2309.32,-6112.03
82,623.13,1528.81,1801.07,-1404.33,-12370.89,644.38,5404.86,-2343.33,51.69,0.0,-3772.98,-2291.64,-6064.62
83,625.49,1543.32,1785.56,-1458.79,-12428.0,665.51,5448.88,-2317.57,50.79,0.0,-3818.03,-2266.78,-6084.8
84,600.31,1541.72,1825.07,-1447.3,-12447.03,651.36,5461.44,-2312.12,50.55,0.0,-3814.42,-2261.57,-6076.0
85,561.96,1588.77,1804.18,-1436.45,-12472.55,656.22,5427.58,-2269.91,50.41,0.0,-3870.29,-2219.5,-6089.79
86,564.12,1594.28,1813.93,-1449.21,-12546.79,677.67,5457.26,-2224.79,49.95,0.0,-3888.74,-2174.84,-6063.58
87,635.69,1533.21,1832.74,-1424.99,-12522.23,644.73,5451.46,-2297.47,50.29,0.0,-3849.39,-2247.18,-6096.56
88,581.67,1521.85,1834.64,-1438.71,-12517.05,659.52,5427.17,-2242.87,50.87,0.0,-3930.91,-2192.0,-6122.9
89,593.34,1595.96,1785.3,-1424.92,-12601.52,648.6,5512.42,-2252.7,50.58,0.0,-3890.82,-2202.13,-6092.95
90,618.11,1548.94,1808.61,-1443.9,-12504.6,651.54,5480.08,-2287.51,50.67,0.0,-3841.22,-2236.84,-6078.06
91,614.38,1549.71,1800.18,-1464.37,-12582.35,655.41,5469.66,-2223.29,49.45,0.0,-3957.39,-2173.84,-6131.23
92,562.1,1538.11,1824.44,-1454.62,-12419.79,653.0,5470.67,-2318.1,50.99,0.0,-3826.08,-2267.12,-6093.2
93,603.21,1538.43,1810.54,-1428.98,-12441.95,652.07,5426.42,-2263.78,51.37,0.0,-3840.27,-2212.41,-6052.68
94,588.49,1520.16,1818.96,-1448.62,-12509.56,650.99,5477.28,-2248.7,51.31,0.0,-3902.3,-2197.39,-6099.7
95,593.04,1526.21,1787.44,-1427.67,-12535.3,653.92,5475.65,-2229.91,52.04,0.0,-3926.71,-2177.87,-6104.59
96,615.85,1568.33,1830.85,-1422.81,-12598.17,647.88,5478.03,-2208.43,50.92,0.0,-3880.04,-2157.51,-6037.55
97,609.45,1487.85,1790.63,-1464.68,-12562.62,653.27,5507.52,-2193.44,50.53,0.0,-3978.58,-2142.91,-6121.49
98,603.75,1568.18,1832.32,-1438.64,-12627.94,671.05,5483.21,-2170.49,49.97,0.0,-3908.07,-2120.52,-6028.59
99,581.26,1544.51,1804.64,-1449.6,-12625.41,654.67,5509.28,-2191.55,50.51,0.0,-3980.65,-2141.04,-6121.69
100,572.13,1513.35,1830.34,-1453.23,-12535.73,655.42,5540.06,-2243.74,50.83,0.0,-3877.66,-2192.91,-6070.57
101,637.93,1558.47,1817.47,-1458.14,-12426.89,642.56,5371.78,-2245.75,50.37,0.0,-3856.83,-2195.38,-6052.21
102,606.88,1562.36,1794.77,-1444.77,-12384.23,652.91,5450.86,-2354.56,50.74,0.0,-3761.22,-2303.81,-6065.04
103,636.1,1568.07,1851.2,-1446.63,-12444.36,652.66,5452.38,-2337.89,50.91,0.0,-3730.57,-2286.99,-6017.56
104,582.19,1540.85,1808.54,-1477.9,-12466.77,661.05,5494.08,-2313.25,50.3,0.0,-3857.98,-2262.95,-6120.92
105,585.84,1540.27,1829.5,-1458.91,-12383.96,659.48,5461.58,-2372.28,50.91,0.0,-3766.2,-2321.38,-6087.57
106,613.61,1534.66,1816.11,-1413.17,-12301.8,658.93,5464.86,-2435.32,52.01,0.0,-3626.8,-2383.31,-6010.11
107,572.7,1534.13,1815.63,-1476.49,-12378.17,662.1,5467.9,-2345.41,51.15,0.0,-3802.19,-2294.26,-6096.45
108,567.4,1562.97,1825.34,-1460.05,-12331.06,652.65,5516.87,-2434.16,52.04,0.0,-3665.89,-2382.12,-6048.01
109,632.37,1584.18,1810.42,-1467.01,-12279.26,664.45,5468.47,-2454.9,51.0,0.0,-3586.37,-2403.9,-5990.27
110,623.36,1598.07,1813.96,-1464.53,-12294.84,664.04,5538.04,-2474.34,50.65,0.0,-3521.9,-2423.7,-5945.6
111,601.45,1529.52,1816.35,-1437.29,-12373.47,645.29,5539.05,-2449.98,50.1,0.0,-3679.09,-2399.88,-6078.98
112,593.17,1557.2,1829.08,-1417.6,-12367.63,656.86,5484.23,-2434.29,51.0,0.0,-3664.69,-2383.3,-6047.99
113,592.48,1587.95,1821.63,-1451.27,-12352.24,656.05,5492.38,-2404.92,51.32,0.0,-3653.01,-2353.59,-6006.6
114,620.17,1514.73,1783.0,-1432.36,-12347.46,653.66,5500.52,-2447.94,52.44,0.0,-3707.74,-2395.51,-6103.25
115,596.29,1522.11,1791.41,-1438.91,-12381.38,681.85,5490.43,-2399.97,51.94,0.0,-3738.2,-2348.04,-6086.23
116,610.06,1509.71,1807.88,-1460.63,-12338.67,672.66,5504.5,-2384.46,50.93,0.0,-3694.49,-2333.53,-6028.02
117,589.84,1507.42,1781.14,-1466.06,-12381.09,659.57,5475.66,-2372.06,51.15,0.0,-3833.52,-2320.92,-6154.43
118,582.95,1540.13,1807.98,-1443.66,-12359.52,701.22,5564.07,-2462.45,51.78,0.0,-3606.84,-2410.66,-6017.5
119,609.78,1489.69,1846.32,-1445.87,-12376.25,659.13,5452.13,-2388.91,51.45,0.0,-3765.07,-2337.47,-6102.53
120,562.07,1524.29,1840.33,-1457.75,-12340.2,659.21,5475.83,-2413.13,51.29,0.0,-3736.22,-2361.85,-6098.07
121,619.59,1558.72,1763.28,-1479.06,-12425.35,663.48,5498.04,-2321.4,50.46,0.0,-3801.3,-2270.93,-6072.24
122,612.23,1490.64,1857.39,-1458.49,-12424.06,660.9,5470.56,-2349.31,50.79,0.0,-3790.83,-2298.51,-6089.35
123,582.52,1616.57,1800.1,-1456.09,-12568.8,667.98,5483.13,-2257.99,49.74,0.0,-3874.59,-2208.26,-6082.84
124,627.85,1593.22,1817.78,-1462.98,-12432.75,672.47,5433.91,-2319.55,50.3,0.0,-3750.5,-2269.24,-6019.75
125,600.85,1574.71,1818.17,-1452.3,-12404.49,658.45,5473.92,-2341.17,50.49,0.0,-3730.69,-2290.69,-6021.38
126,616.61,1548.88,1816.35,-1453.4,-12480.26,667.91,5474.59,-2311.69,49.98,0.0,-3809.31,-2261.71,-6071.02
127,563.06,1539.42,1807.18,-1425.47,-12507.72,655.9,5471.79,-2297.25,50.81,0.0,-3895.85,-2246.44,-6142.29
128,640.75,1539.25,1845.78,-1447.21,-12472.66,642.47,5456.56,-2272.7,50.6,0.0,-3795.05,-2222.09,-6017.14
129,613.78,1548.66,1810.18,-1470.29,-12508.54,680.19,5474.26,-2249.59,50.3,0.0,-3851.77,-2199.29,-6051.06
130,631.12,1562.11,1798.92,-1451.22,-12513.33,655.14,5491.43,-2271.18,50.58,0.0,-3825.82,-2220.6,-6046.42
131,590.15,1575.63,1808.78,-1454.23,-12431.07,663.86,5472.74,-2352.24,50.63,0.0,-3774.14,-2301.61,-6075.76
132,588.71,1593.69,1849.46,-1453.88,-12444.97,645.85,5489.25,-2373.89,50.95,0.0,-3731.89,-2322.94,-6054.83
133,644.85,1503.43,1839.14,-1421.14,-12451.93,647.62,5468.72,-2381.74,51.17,0.0,-3769.32,-2330.58,-6099.9
134,574.1,1506.75,1794.83,-1441.47,-12459.4,673.09,5516.48,-2361.69,51.46,0.0,-3835.62,-2310.23,-6145.86
135,600.32,1562.03,1794.84,-1439.25,-12461.11,670.23,5476.97,-2307.76,50.56,0.0,-3795.97,-2257.2,-6053.17
136,595.27,1501.03,1802.76,-1450.81,-12492.68,669.02,5508.07,-2298.67,51.33,0.0,-3867.34,-2247.34,-6114.67
137,608.62,1537.88,1812.19,-1461.2,-12450.59,663.84,5449.25,-2333.73,51.38,0.0,-3840.01,-2282.35,-6122.36
138,591.54,1538.73,1821.63,-1450.28,-12604.42,667.87,5533.1,-2241.79,51.18,0.0,-3901.82,-2190.6,-6092.43
139,590.69,1526.34,1820.51,-1420.59,-12441.7,662.71,5494.66,-2361.51,51.09,0.0,-3767.37,-2310.42,-6077.79
140,588.93,1518.62,1824.2,-1448.6,-12387.81,645.34,5477.35,-2390.86,50.93,0.0,-3781.98,-2339.93,-6121.9
141,610.77,1559.47,1820.59,-1466.2,-12479.86,644.18,5477.6,-2308.12,50.86,0.0,-3833.45,-2257.26,-6090.71
142,606.07,1510.65,1818.61,-1436.98,-12518.88,662.83,5499.58,-2311.07,51.46,0.0,-3858.12,-2259.61,-6117.73
143,623.18,1512.37,1840.41,-1441.6,-12479.47,646.9,5430.67,-2278.82,51.46,0.0,-3867.53,-2227.36,-6094.88
144,589.91,1598.12,1821.86,-1452.02,-12625.28,665.22,5547.46,-2253.9,50.7,0.0,-3854.73,-2203.2,-6057.93
145,595.8,1508.7,1830.5,-1437.07,-12523.06,672.26,5530.05,-2297.52,50.66,0.0,-3822.82,-2246.85,-6069.67
146,605.49,1495.72,1827.35,-1436.76,-12460.88,662.67,5452.07,-2339.28,50.71,0.0,-3854.35,-2288.57,-6142.92
147,620.11,1540.54,1834.36,-1473.19,-12451.83,660.41,5513.28,-2355.24,50.37,0.0,-3756.32,-2304.87,-6061.19
148,600.99,1533.32,1818.92,-1430.65,-12428.02,655.88,5519.51,-2407.19,51.01,0.0,-3730.05,-2356.18,-6086.23
149,607.87,1546.14,1828.29,-1444.88,-12509.09,660.78,5526.6,-2331.66,50.49,0.0,-3784.28,-2281.17,-6065.46
150,616.32,1581.94,1810.22,-1440.3,-12431.18,667.99,5496.16,-2380.09,50.62,0.0,-3698.85,-2329.47,-6028.32
151,602.73,1573.43,1801.08,-1433.58,-12550.55,662.95,5500.22,-2290.79,50.62,0.0,-3843.72,-2240.18,-6083.89

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,661.01,1696.52,2215.89,-1701.57,-15904.48,798.26,9249.17,-2161.48,55.95,0.0,-2985.21,-2105.52,-5090.73
2,678.51,1674.09,2197.96,-1721.77,-15969.28,801.12,9261.41,-2105.72,56.13,0.0,-3077.97,-2049.59,-5127.56
3,681.01,1644.17,2221.46,-1701.18,-15893.78,798.45,9250.85,-2130.41,55.92,0.0,-2999.02,-2074.49,-5073.51
4,710.46,1670.91,2190.93,-1731.05,-15922.15,791.5,9245.92,-2098.59,56.01,0.0,-3043.48,-2042.58,-5086.06
5,701.57,1701.14,2178.27,-1720.66,-16009.81,790.16,9296.14,-2098.05,55.57,0.0,-3063.19,-2042.48,-5105.67
6,710.04,1667.05,2216.43,-1695.12,-15993.24,818.33,9262.31,-2062.45,56.13,0.0,-3014.19,-2006.32,-5020.52
7,660.98,1718.88,2206.21,-1708.24,-15994.49,821.02,9309.18,-2170.25,57.02,0.0,-2986.45,-2113.23,-5099.68
8,689.53,1721.21,2193.64,-1751.65,-15970.18,779.2,9303.72,-2104.99,56.38,0.0,-3034.52,-2048.61,-5083.12
9,726.28,1643.21,2228.35,-1719.21,-16080.14,815.73,9344.67,-2069.02,55.4,0.0,-3041.11,-2013.62,-5054.73
10,705.02,1679.23,2230.43,-1718.98,-16092.41,825.47,9324.88,-2021.84,54.69,0.0,-3046.36,-1967.15,-5013.51
11,708.81,1646.88,2185.11,-1732.22,-15927.55,786.58,9276.2,-2097.03,56.09,0.0,-3056.2,-2040.94,-5097.14
12,683.76,1638.59,2171.22,-1743.81,-15957.39,787.13,9271.26,-2096.54,56.29,0.0,-3149.24,-2040.25,-5189.49
13,706.15,1667.56,2193.24,-1712.33,-15992.68,800.53,9294.56,-2101.89,56.43,0.0,-3042.97,-2045.46,-5088.42
14,671.5,1671.63,2238.33,-1720.61,-16026.46,780.08,9304.76,-2129.07,56.72,0.0,-3080.77,-2072.35,-5153.13
15,706.78,1684.48,2244.88,-1745.22,-15981.92,793.51,9297.92,-2160.91,56.44,0.0,-2999.58,-2104.47,-5104.05
16,681.85,1685.44,2211.43,-1694.18,-16083.29,812.66,9373.21,-2099.0,58.33,0.0,-3012.88,-2040.67,-5053.55
17,705.8,1659.44,2202.13,-1722.89,-16075.91,803.23,9289.34,-2062.99,57.06,0.0,-3138.86,-2005.93,-5144.79
18,705.39,1711.11,2227.96,-1723.22,-15897.58,807.62,9293.28,-2160.57,57.52,0.0,-2875.45,-2103.05,-4978.5
19,732.74,1627.33,2208.4,-1716.95,-15957.61,800.34,9310.88,-2171.21,58.6,0.0,-2994.86,-2112.6,-5107.46
20,693.43,1694.62,2203.71,-1715.66,-15967.09,816.0,9279.4,-2123.42,57.53,0.0,-2995.59,-2065.9,-5061.49
21,670.17,1700.0,2247.39,-1731.03,-15997.17,799.0,9323.35,-2152.64,56.77,0.0,-2988.29,-2095.87,-5084.16
22,679.64,1704.17,2207.54,-1703.69,-15997.37,825.13,9302.78,-2128.38,57.86,0.0,-2981.79,-2070.52,-5052.31
23,686.09,1673.48,2208.61,-1724.58,-15968.95,809.35,9283.62,-2131.0,57.22,0.0,-3032.39,-2073.77,-5106.17
24,673.59,1685.86,2203.65,-1720.11,-16066.72,825.1,9322.78,-2097.83,57.59,0.0,-3075.85,-2040.23,-5116.08
25,695.88,1630.0,2195.53,-1702.55,-16103.82,803.88,9294.13,-2044.45,56.19,0.0,-3186.95,-1988.26,-5175.22
26,702.74,1657.19,2228.28,-1693.84,-16102.94,805.73,9241.84,-2038.87,56.9,0.0,-3161.01,-1981.97,-5142.98
27,687.48,1680.05,2230.92,-1672.55,-16044.33,798.49,9306.53,-2085.15,57.49,0.0,-3013.41,-2027.66,-5041.07
28,682.37,1606.03,2189.58,-1691.51,-15997.5,818.63,9279.59,-2107.58,56.89,0.0,-3112.8,-2050.69,-5163.5
29,740.25,1713.65,2227.11,-1692.85,-16115.02,800.57,9240.39,-2020.14,56.75,0.0,-3085.9,-1963.39,-5049.29
30,682.46,1698.72,2205.02,-1697.75,-15999.41,793.84,9285.51,-2118.72,57.25,0.0,-3031.61,-2061.48,-5093.09
31,717.24,1678.61,2197.2,-1687.94,-16083.07,797.56,9249.67,-2055.34,56.99,0.0,-3130.71,-1998.35,-5129.07
32,684.59,1636.78,2199.74,-1734.74,-15993.34,796.58,9319.48,-2123.87,57.79,0.0,-3090.91,-2066.08,-5156.99
33,717.2,1665.79,2202.06,-1696.17,-15926.82,791.14,9241.58,-2134.2,57.11,0.0,-3005.23,-2077.09,-5082.31
34,684.06,1666.67,2214.23,-1712.66,-15928.85,796.92,9286.17,-2148.93,57.85,0.0,-2993.47,-2091.08,-5084.55
35,668.39,1741.71,2227.77,-1707.08,-16001.79,804.88,9245.45,-2112.77,58.09,0.0,-3020.66,-2054.68,-5075.34
36,682.97,1694.81,2160.39,-1744.31,-15970.87,798.61,9273.2,-2109.24,57.25,0.0,-3105.2,-2051.99,-5157.19
37,696.05,1674.61,2186.85,-1728.75,-15993.61,808.0,9264.29,-2116.37,56.61,0.0,-3092.56,-2059.76,-5152.32
38,673.5,1697.78,2184.83,-1737.88,-16035.19,798.33,9257.37,-2081.91,56.32,0.0,-3161.26,-2025.59,-5186.85
39,714.27,1676.62,2187.33,-1697.23,-16058.22,801.53,9272.79,-2110.29,56.05,0.0,-3102.92,-2054.24,-5157.16
40,691.21,1648.68,2231.32,-1732.04,-15974.17,794.34,9300.87,-2126.63,55.99,0.0,-3039.79,-2070.64,-5110.43
41,663.15,1744.27,2215.1,-1734.72,-16040.54,791.91,9274.97,-2066.88,55.32,0.0,-3085.87,-2011.56,-5097.43
42,677.68,1728.33,2200.18,-1696.04,-15980.42,775.23,9237.98,-2092.37,56.48,0.0,-3057.07,-2035.89,-5092.95
43,648.19,1685.04,2226.05,-1718.17,-16061.61,824.36,9355.34,-2127.56,56.66,0.0,-3040.79,-2070.9,-5111.69
44,678.55,1652.14,2177.25,-1719.62,-15960.25,792.86,9314.32,-2153.28,57.31,0.0,-3064.76,-2095.97,-5160.73
45,684.55,1698.44,2194.88,-1715.36,-15973.12,811.12,9245.49,-2092.12,57.37,0.0,-3054.0,-2034.75,-5088.75
46,688.3,1721.96,2205.76,-1734.28,-16027.29,800.17,9317.07,-2119.74,57.12,0.0,-3028.32,-2062.62,-5090.94
47,688.12,1703.81,2179.16,-1717.63,-16037.53,801.03,9335.18,-2147.22,57.66,0.0,-3047.87,-2089.56,-5137.43
48,709.08,1707.11,2180.47,-1684.69,-15979.95,812.8,9279.64,-2161.56,57.74,0.0,-2975.54,-2103.82,-5079.36
49,702.32,1651.82,2198.96,-1712.28,-15947.87,805.2,9243.03,-2104.3,57.7,0.0,-3058.82,-2046.6,-5105.42
50,723.64,1745.16,2228.01,-1699.7,-16025.32,785.84,9315.09,-2155.77,57.19,0.0,-2927.28,-2098.57,-5025.86
51,699.27,1641.07,2196.9,-1727.4,-15931.27,806.71,9255.5,-2152.63,56.65,0.0,-3059.22,-2095.98,-5155.2
52,685.9,1629.12,2179.93,-1704.66,-16081.67,793.45,9326.32,-2062.88,56.05,0.0,-3171.6,-2006.83,-5178.43
53,697.64,1650.73,2210.28,-1716.26,-16056.29,807.36,9314.35,-2085.49,56.48,0.0,-3092.19,-2029.01,-5121.21
54,725.88,1662.62,2173.7,-1712.43,-16052.17,803.2,9289.5,-2119.56,56.12,0.0,-3109.7,-2063.44,-5173.14
55,720.25,1733.04,2191.4,-1703.38,-16146.26,819.23,9299.53,-2072.55,56.71,0.0,-3086.19,-2015.84,-5102.03
56,709.77,1693.29,2178.9,-1712.29,-16142.88,799.94,9364.06,-2054.2,56.57,0.0,-3109.22,-1997.63,-5106.85
57,654.62,1686.32,2198.42,-1699.52,-16182.42,799.69,9367.66,-2032.09,56.29,0.0,-3175.24,-1975.8,-5151.04
58,717.35,1649.08,2180.02,-1727.64,-16022.72,821.78,9232.57,-2061.22,57.38,0.0,-3149.56,-2003.84,-5153.4
59,697.71,1656.9,2199.56,-1691.31,-16080.24,802.23,9318.32,-2112.08,57.58,0.0,-3096.83,-2054.49,-5151.32
60,672.66,1708.55,2195.5,-1749.01,-16032.43,792.29,9352.11,-2110.27,56.89,0.0,-3060.31,-2053.38,-5113.7
61,701.92,1687.17,2199.72,-1719.35,-16060.63,806.37,9310.89,-2073.19,55.83,0.0,-3073.89,-2017.35,-5091.25
62,689.39,1680.17,2180.56,-1718.45,-16145.23,808.57,9328.08,-2033.74,56.47,0.0,-3176.91,-1977.27,-5154.18
63,699.38,1707.69,2198.71,-1709.38,-16003.44,797.05,9297.35,-2117.16,57.1,0.0,-3012.64,-2060.06,-5072.69
64,674.38,1725.36,2202.54,-1763.29,-16077.1,816.08,9320.2,-2049.71,56.17,0.0,-3101.84,-1993.54,-5095.38
65,692.58,1644.3,2198.39,-1754.47,-15954.34,797.75,9310.1,-2122.86,56.63,0.0,-3065.69,-2066.23,-5131.92
66,707.24,1688.14,2215.45,-1698.59,-15983.59,794.79,9278.48,-2120.98,56.27,0.0,-2998.08,-2064.71,-5062.79
67,694.45,1656.02,2189.97,-1725.55,-15997.03,800.0,9274.63,-2106.89,56.21,0.0,-3107.52,-2050.68,-5158.2
68,695.26,1682.13,2189.22,-1746.86,-16196.91,812.85,9348.21,-1978.88,54.74,0.0,-3216.11,-1924.14,-5140.25
69,669.34,1632.89,2207.16,-1729.3,-16120.7,799.26,9323.32,-2022.21,56.21,0.0,-3218.02,-1966.0,-5184.02
70,675.92,1644.31,2176.49,-1742.97,-16002.98,797.91,9226.49,-2073.62,56.48,0.0,-3224.81,-2017.14,-5241.95
71,672.17,1633.92,2224.14,-1718.9,-15987.93,821.02,9321.89,-2161.88,56.44,0.0,-3033.68,-2105.44,-5139.12
72,661.87,1669.12,2212.28,-1724.59,-15862.3,799.88,9233.19,-2218.88,56.54,0.0,-3010.54,-2162.34,-5172.88
73,725.71,1604.0,2219.19,-1698.42,-16010.32,807.22,9297.01,-2136.01,56.21,0.0,-3055.62,-2079.81,-5135.43
74,675.96,1613.83,2193.52,-1700.19,-15990.17,816.69,9327.93,-2160.98,56.43,0.0,-3062.43,-2104.56,-5166.99
75,699.63,1716.27,2195.49,-1728.86,-16023.68,803.45,9281.91,-2094.87,55.11,0.0,-3055.8,-2039.77,-5095.57
76,679.62,1647.04,2228.15,-1722.81,-16019.91,806.4,9291.91,-2130.86,56.0,0.0,-3089.59,-2074.86,-5164.44
77,713.25,1667.01,2230.47,-1736.28,-15870.55,813.83,9228.87,-2155.11,55.74,0.0,-2953.4,-2099.37,-5052.77
78,698.97,1747.7,2214.65,-1747.19,-15986.57,795.44,9301.88,-2138.18,55.82,0.0,-2975.13,-2082.36,-5057.49
79,668.76,1656.77,2167.51,-1737.61,-15982.06,812.8,9352.63,-2158.87,55.94,0.0,-3061.22,-2102.93,-5164.15
80,642.93,1735.78,2166.63,-1758.49,-15860.93,799.48,9281.23,-2192.25,56.24,0.0,-2993.37,-2136.01,-5129.39
81,666.74,1664.95,2171.6,-1723.33,-15873.95,812.39,9281.44,-2216.89,56.24,0.0,-3000.17,-2160.65,-5160.82
82,686.34,1660.67,2192.07,-1722.24,-15870.43,804.56,9264.24,-2201.04,56.18,0.0,-2984.78,-2144.86,-5129.65
83,720.48,1631.79,2197.95,-1710.13,-15878.87,790.99,9239.88,-2215.71,55.85,0.0,-3007.91,-2159.86,-5167.78
84,647.25,1694.39,2225.49,-1747.1,-15974.83,781.69,9303.83,-2150.93,55.89,0.0,-3069.27,-2095.04,-5164.31
85,696.27,1713.23,2186.86,-1700.16,-15909.66,812.37,9259.88,-2215.58,54.93,0.0,-2941.22,-2160.65,-5101.86
86,679.27,1656.85,2205.37,-1725.88,-15991.06,809.72,9347.96,-2178.03,56.77,0.0,-3017.78,-2121.26,-5139.03
87,722.24,1675.3,2187.77,-1730.51,-15971.9,813.84,9273.58,-2153.19,56.65,0.0,-3029.68,-2096.54,-5126.22
88,685.85,1641.48,2212.41,-1743.03,-15978.36,808.71,9304.01,-2112.95,55.92,0.0,-3068.93,-2057.02,-5125.95
89,694.24,1665.89,2213.2,-1746.72,-16049.64,830.21,9347.66,-2138.97,55.46,0.0,-3045.16,-2083.5,-5128.67
90,676.58,1669.6,2223.22,-1740.2,-15974.37,796.33,9258.51,-2106.28,56.42,0.0,-3090.34,-2049.86,-5140.2
91,710.41,1743.44,2200.32,-1751.22,-16063.05,798.36,9300.53,-2043.6,55.72,0.0,-3061.19,-1987.89,-5049.08
92,741.76,1696.36,2202.71,-1720.4,-15992.1,787.56,9279.56,-2115.21,55.6,0.0,-3004.56,-2059.6,-5064.16
