POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
44,601.61,1504.7,1795.22,-1458.47,-12639.69,655.68,5515.71,-2175.18,49.35,0.0,-4025.23,-2125.83,-6151.06
45,632.14,1567.44,1821.75,-1468.17,-12696.4,682.34,5534.29,-2136.46,48.26,0.0,-3926.61,-2088.2,-6014.81
46,607.08,1557.09,1834.28,-1460.69,-12588.96,665.24,5447.94,-2190.02,49.03,0.0,-3938.01,-2140.99,-6079.0
47,607.37,1519.76,1824.72,-1465.86,-12499.07,664.72,5470.16,-2265.42,48.71,0.0,-3878.19,-2216.71,-6094.91
48,598.38,1543.63,1820.53,-1485.85,-12566.09,657.52,5480.16,-2200.21,48.72,0.0,-3951.71,-2151.49,-6103.2
49,617.13,1512.33,1804.07,-1472.62,-12386.47,642.79,5414.38,-2249.65,49.53,0.0,-3868.39,-2200.12,-6068.51
50,586.73,1555.26,1823.65,-1506.97,-12398.41,663.73,5473.06,-2309.45,49.35,0.0,-3802.95,-2260.1,-6063.05
51,603.24,1554.74,1838.95,-1466.79,-12405.51,672.16,5455.96,-2307.91,49.97,0.0,-3747.24,-2257.93,-6005.18
52,617.79,1552.88,1823.05,-1450.49,-12484.47,672.83,5498.07,-2322.15,49.42,0.0,-3770.33,-2272.72,-6043.06
53,603.11,1492.77,1827.69,-1484.48,-12465.42,663.51,5494.57,-2330.46,48.84,0.0,-3868.25,-2281.62,-6149.87
54,622.97,1543.09,1831.55,-1481.86,-12374.9,647.78,5422.36,-2354.51,49.73,0.0,-3789.02,-2304.78,-6093.79
55,580.73,1537.36,1823.07,-1504.54,-12503.72,644.49,5498.14,-2259.51,49.0,0.0,-3924.48,-2210.51,-6134.99
56,588.76,1530.52,1822.94,-1502.5,-12507.23,668.21,5506.98,-2264.24,48.37,0.0,-3892.32,-2215.87,-6108.18
57,621.96,1549.1,1811.81,-1474.94,-12598.43,683.16,5454.06,-2160.35,47.91,0.0,-3953.28,-2112.44,-6065.72
58,629.23,1559.74,1788.49,-1468.75,-12511.99,646.48,5455.65,-2256.28,49.32,0.0,-3901.14,-2206.96,-6108.11
59,612.89,1500.34,1800.22,-1494.47,-12491.08,654.12,5479.76,-2273.56,49.23,0.0,-3938.22,-2224.33,-6162.55
60,603.85,1527.14,1827.3,-1504.71,-12540.79,661.02,5453.03,-2221.51,48.48,0.0,-3973.15,-2173.03,-6146.19
61,629.01,1547.15,1785.46,-1491.15,-12579.62,658.06,5482.83,-2221.39,49.3,0.0,-3968.26,-2172.09,-6140.35
62,608.35,1533.84,1798.93,-1475.93,-12663.08,660.97,5504.13,-2151.23,48.47,0.0,-4032.8,-2102.76,-6135.56
63,608.16,1532.18,1834.44,-1498.07,-12571.21,659.27,5465.2,-2209.76,48.42,0.0,-3970.04,-2161.34,-6131.38
64,641.38,1451.45,1812.38,-1464.24,-12590.26,665.78,5533.02,-2229.89,48.6,0.0,-3950.49,-2181.29,-6131.78
65,602.9,1533.91,1808.08,-1493.38,-12513.29,665.83,5478.3,-2251.09,48.57,0.0,-3917.64,-2202.51,-6120.16
66,608.21,1514.36,1826.92,-1456.04,-12600.63,664.37,5468.95,-2205.58,48.17,0.0,-3973.86,-2157.41,-6131.27
67,600.34,1559.78,1842.83,-1479.7,-12611.63,656.57,5476.81,-2228.04,48.52,0.0,-3954.99,-2179.53,-6134.52
68,593.71,1528.11,1847.1,-1470.88,-12643.03,646.91,5509.3,-2205.39,48.81,0.0,-3988.79,-2156.58,-6145.37
69,621.58,1562.79,1807.67,-1465.11,-12610.97,668.0,5458.32,-2171.85,48.06,0.0,-3957.72,-2123.79,-6081.52
70,600.23,1556.78,1810.34,-1493.52,-12618.43,663.54,5498.1,-2176.42,48.22,0.0,-3982.96,-2128.2,-6111.16
71,600.62,1535.69,1802.08,-1455.57,-12657.5,655.83,5512.14,-2179.44,47.69,0.0,-4006.7,-2131.75,-6138.45
72,616.3,1546.97,1819.29,-1465.32,-12521.15,646.31,5441.29,-2262.39,47.89,0.0,-3916.31,-2214.5,-6130.8
73,595.75,1512.96,1803.82,-1492.33,-12524.62,664.36,5496.3,-2248.99,49.01,0.0,-3943.76,-2199.98,-6143.74
74,617.18,1508.81,1815.8,-1478.86,-12516.15,669.77,5503.03,-2286.75,49.41,0.0,-3880.42,-2237.33,-6117.75
75,631.26,1552.22,1791.0,-1477.4,-12480.57,672.91,5466.86,-2280.66,48.85,0.0,-3843.72,-2231.8,-6075.52
76,574.05,1555.9,1844.04,-1469.18,-12589.34,656.24,5499.07,-2228.99,48.84,0.0,-3929.23,-2180.15,-6109.38
77,604.48,1507.82,1801.59,-1460.89,-12648.06,670.77,5491.82,-2212.15,48.98,0.0,-4032.48,-2163.17,-6195.64
78,603.99,1547.03,1834.26,-1473.7,-12596.38,669.52,5518.33,-2287.79,48.96,0.0,-3896.94,-2238.83,-6135.78
79,592.13,1539.28,1826.53,-1453.19,-12506.42,662.7,5435.92,-2287.63,49.4,0.0,-3903.04,-2238.24,-6141.28
80,590.08,1557.9,1828.04,-1492.82,-12552.63,658.21,5497.99,-2255.97,48.97,0.0,-3913.24,-2206.99,-6120.23
81,584.05,1518.84,1795.26,-1471.75,-12611.32,661.58,5561.62,-2228.82,48.41,0.0,-3961.72,-2180.41,-6142.13
82,630.55,1550.81,1829.33,-1493.97,-12655.26,639.15,5498.8,-2165.46,48.49,0.0,-4000.58,-2116.97,-6117.55
83,607.79,1526.33,1813.54,-1467.44,-12681.59,657.19,5519.21,-2204.96,49.24,0.0,-4024.97,-2155.72,-6180.69
84,594.79,1541.28,1816.25,-1477.84,-12586.14,662.59,5495.64,-2232.46,49.05,0.0,-3953.44,-2183.41,-6136.84
85,559.69,1514.25,1798.71,-1450.72,-12651.86,662.73,5518.23,-2163.18,48.88,0.0,-4048.98,-2114.3,-6163.28
86,563.37,1550.75,1795.33,-1481.31,-12592.76,664.16,5504.64,-2240.42,49.8,0.0,-3995.82,-2190.63,-6186.45
87,633.04,1581.36,1816.28,-1450.99,-12575.71,649.23,5500.48,-2239.18,49.7,0.0,-3846.32,-2189.49,-6035.81
88,578.88,1584.89,1796.32,-1450.63,-12582.98,648.55,5488.43,-2238.43,49.46,0.0,-3936.53,-2188.98,-6125.51
89,601.96,1540.24,1848.13,-1459.11,-12581.98,677.64,5534.89,-2285.27,48.89,0.0,-3838.22,-2236.38,-6074.6
90,623.26,1537.6,1827.22,-1453.6,-12589.71,641.69,5468.39,-2214.76,49.17,0.0,-3945.15,-2165.59,-6110.74
91,628.97,1485.01,1797.92,-1479.24,-12548.45,653.17,5497.4,-2277.33,49.55,0.0,-3965.21,-2227.79,-6192.99
92,594.79,1525.04,1803.14,-1463.05,-12585.4,667.84,5478.88,-2182.07,49.47,0.0,-3978.75,-2132.6,-6111.35
93,621.76,1535.55,1867.15,-1494.1,-12590.79,643.84,5505.1,-2232.88,49.2,0.0,-3911.49,-2183.68,-6095.18
94,638.42,1508.63,1837.08,-1451.36,-12626.82,652.73,5487.46,-2192.66,48.94,0.0,-3953.86,-2143.72,-6097.58
95,623.71,1584.62,1854.06,-1469.88,-12530.05,651.97,5523.54,-2325.61,50.28,0.0,-3762.03,-2275.33,-6037.36
96,626.5,1569.0,1803.8,-1458.35,-12485.78,658.69,5508.0,-2353.01,49.77,0.0,-3778.14,-2303.24,-6081.39
97,595.71,1497.56,1793.54,-1462.76,-12442.66,647.8,5517.27,-2362.21,49.77,0.0,-3853.53,-2312.43,-6165.96
98,557.62,1524.93,1804.49,-1474.29,-12550.66,650.46,5526.37,-2267.2,49.4,0.0,-3961.08,-2217.8,-6178.88
99,603.85,1533.85,1831.58,-1463.61,-12550.36,646.97,5503.87,-2294.14,49.02,0.0,-3893.87,-2245.13,-6138.99
100,558.53,1548.67,1827.9,-1478.14,-12551.12,669.81,5494.57,-2249.73,48.61,0.0,-3929.77,-2201.12,-6130.89
101,598.4,1553.78,1806.53,-1479.72,-12518.15,650.29,5510.36,-2269.89,48.39,0.0,-3878.5,-2221.49,-6100.0
102,620.15,1508.71,1872.88,-1464.98,-12460.18,653.41,5457.13,-2281.07,48.9,0.0,-3812.87,-2232.17,-6045.04
103,596.77,1517.09,1804.29,-1498.21,-12500.02,647.95,5487.76,-2261.75,48.26,0.0,-3944.38,-2213.49,-6157.88
104,592.92,1537.6,1795.07,-1471.37,-12557.03,662.15,5520.75,-2261.46,48.39,0.0,-3919.91,-2213.06,-6132.97
105,631.95,1532.0,1845.01,-1497.63,-12590.95,653.37,5508.85,-2213.21,48.52,0.0,-3917.4,-2164.69,-6082.09
106,614.28,1538.83,1812.43,-1469.52,-12534.14,652.56,5490.46,-2221.26,49.67,0.0,-3895.1,-2171.58,-6066.68
107,576.37,1549.09,1841.03,-1483.04,-12523.29,670.26,5456.59,-2217.58,49.06,0.0,-3912.98,-2168.52,-6081.5
108,564.57,1531.17,1836.09,-1452.38,-12669.16,676.84,5535.89,-2188.25,49.28,0.0,-3976.98,-2138.97,-6115.95
109,616.73,1569.75,1804.67,-1471.9,-12541.57,675.13,5451.58,-2242.65,49.6,0.0,-3895.6,-2193.05,-6088.65
110,607.71,1542.61,1825.78,-1459.07,-12548.35,661.28,5519.65,-2310.27,49.95,0.0,-3850.4,-2260.32,-6110.72
111,604.32,1558.67,1835.21,-1457.56,-12443.63,645.72,5425.2,-2303.12,48.95,0.0,-3832.06,-2254.17,-6086.23
112,621.19,1541.07,1823.47,-1465.46,-12543.56,641.89,5445.09,-2274.67,50.13,0.0,-3936.3,-2224.54,-6160.84
113,602.66,1591.99,1825.59,-1467.0,-12489.63,659.67,5424.76,-2263.64,49.35,0.0,-3851.98,-2214.29,-6066.27
114,579.6,1537.84,1804.02,-1483.57,-12506.94,649.81,5481.73,-2251.25,50.36,0.0,-3937.52,-2200.89,-6138.4
115,601.9,1543.75,1832.09,-1497.14,-12457.28,660.29,5479.44,-2317.37,49.95,0.0,-3836.96,-2267.43,-6104.38
116,615.44,1559.99,1826.68,-1428.41,-12436.09,661.84,5457.89,-2369.12,50.0,0.0,-3742.67,-2319.12,-6061.78
117,562.83,1564.63,1828.92,-1488.62,-12433.93,647.21,5436.23,-2323.64,49.82,0.0,-3882.73,-2273.82,-6156.55
118,558.4,1521.53,1832.02,-1488.19,-12524.45,671.24,5423.6,-2211.66,49.08,0.0,-4005.85,-2162.58,-6168.44
119,607.29,1566.23,1848.75,-1459.03,-12591.35,651.28,5520.97,-2267.64,50.16,0.0,-3855.86,-2217.48,-6073.33
120,573.63,1568.88,1777.71,-1449.15,-12430.68,664.13,5463.65,-2318.49,51.56,0.0,-3831.84,-2266.93,-6098.77
121,625.61,1574.04,1825.83,-1443.86,-12574.97,642.07,5470.45,-2274.07,50.57,0.0,-3880.84,-2223.5,-6104.34
122,614.1,1531.44,1854.02,-1477.66,-12511.87,651.93,5447.03,-2235.66,49.04,0.0,-3891.0,-2186.62,-6077.62
123,625.73,1505.9,1782.75,-1452.87,-12616.17,657.8,5468.27,-2182.44,49.48,0.0,-4028.6,-2132.96,-6161.55
124,618.5,1551.79,1841.78,-1475.73,-12635.96,652.28,5462.86,-2165.46,49.47,0.0,-3984.49,-2115.99,-6100.48
125,590.16,1558.57,1793.3,-1455.47,-12598.9,647.71,5459.42,-2184.58,50.4,0.0,-4005.21,-2134.18,-6139.4
126,594.98,1525.2,1817.41,-1461.68,-12540.15,667.6,5502.7,-2242.87,50.52,0.0,-3893.93,-2192.36,-6086.29
127,581.47,1593.48,1787.42,-1452.85,-12495.54,645.96,5488.43,-2318.8,51.15,0.0,-3851.62,-2267.65,-6119.28
128,597.08,1520.59,1821.61,-1475.52,-12388.29,644.22,5446.64,-2317.42,50.47,0.0,-3833.67,-2266.95,-6100.62
129,601.2,1613.13,1775.49,-1455.95,-12623.94,661.8,5454.44,-2177.51,50.64,0.0,-3973.83,-2126.87,-6100.7
130,581.72,1565.16,1781.87,-1467.23,-12580.76,655.64,5531.69,-2264.21,51.26,0.0,-3931.91,-2212.95,-6144.86
131,605.73,1507.5,1769.68,-1446.4,-12582.2,658.32,5499.08,-2251.74,51.46,0.0,-3988.28,-2200.28,-6188.57
132,597.01,1543.29,1830.58,-1457.8,-12561.74,649.88,5440.96,-2207.66,51.43,0.0,-3957.82,-2156.23,-6114.05
133,637.22,1528.29,1852.12,-1455.64,-12478.38,639.39,5411.17,-2268.29,51.41,0.0,-3865.83,-2216.87,-6082.7
134,564.29,1569.78,1805.93,-1468.57,-12564.58,636.76,5494.49,-2236.72,50.52,0.0,-3961.9,-2186.2,-6148.1
135,645.47,1530.95,1806.35,-1464.72,-12656.19,662.57,5480.5,-2186.61,50.13,0.0,-3995.07,-2136.48,-6131.55
136,603.41,1541.89,1808.76,-1460.09,-12697.73,660.59,5537.81,-2141.76,49.27,0.0,-4005.37,-2092.49,-6097.85
137,618.0,1500.54,1830.0,-1459.48,-12656.36,652.31,5515.82,-2187.36,49.7,0.0,-3999.16,-2137.66,-6136.82
138,582.19,1569.62,1825.16,-1496.63,-12524.37,653.68,5482.1,-2233.13,49.46,0.0,-3908.25,-2183.67,-6091.93
139,566.51,1561.29,1830.49,-1481.28,-12609.87,673.51,5519.92,-2216.7,49.78,0.0,-3939.43,-2166.91,-6106.34
140,588.55,1608.08,1834.0,-1478.97,-12593.24,630.54,5445.28,-2216.04,49.85,0.0,-3965.76,-2166.19,-6131.94
141,672.65,1558.06,1808.28,-1469.74,-12520.0,635.11,5424.13,-2238.88,49.95,0.0,-3891.51,-2188.93,-6080.44
142,610.83,1502.47,1823.44,-1462.04,-12679.21,663.86,5495.49,-2125.74,49.06,0.0,-4045.15,-2076.69,-6121.84
143,629.07,1527.49,1819.61,-1471.89,-12640.22,646.23,5474.8,-2144.35,49.17,0.0,-4014.91,-2095.18,-6110.09
144,575.49,1560.32,1806.43,-1487.6,-12607.01,654.56,5514.82,-2179.86,48.59,0.0,-3982.98,-2131.27,-6114.25
145,620.9,1565.63,1812.29,-1485.62,-12469.11,643.18,5462.63,-2248.64,49.92,0.0,-3850.1,-2198.73,-6048.82
146,639.95,1563.02,1856.84,-1493.54,-12573.55,632.15,5444.96,-2180.59,48.57,0.0,-3930.17,-2132.02,-6062.18
147,613.24,1574.44,1788.8,-1455.99,-12635.33,652.58,5468.87,-2179.22,49.44,0.0,-3993.4,-2129.78,-6123.18
148,607.91,1598.99,1788.0,-1461.82,-12577.62,657.53,5413.81,-2186.05,49.6,0.0,-3973.21,-2136.45,-6109.65
149,640.26,1573.09,1826.52,-1443.29,-12528.45,656.93,5458.04,-2239.4,49.43,0.0,-3816.91,-2189.97,-6006.88
150,632.1,1577.08,1840.47,-1459.68,-12567.09,650.68,5445.67,-2208.65,49.29,0.0,-3880.78,-2159.35,-6040.13
151,590.71,1592.81,1806.92,-1497.21,-12561.96,656.94,5463.87,-2186.73,49.04,0.0,-3947.92,-2137.69,-6085.61

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,732.72,1662.45,2180.26,-1718.99,-15976.61,790.35,9313.76,-2208.58,57.04,0.0,-3016.07,-2151.54,-5167.62
2,650.05,1670.04,2213.79,-1704.95,-15951.45,813.68,9311.4,-2214.22,57.55,0.0,-2997.44,-2156.66,-5154.1
3,663.32,1656.91,2184.84,-1714.06,-15927.07,792.94,9268.1,-2177.24,57.77,0.0,-3075.0,-2119.47,-5194.48
4,686.42,1679.14,2199.51,-1711.97,-15906.27,813.71,9249.36,-2194.86,57.53,0.0,-2990.11,-2137.34,-5127.44
5,666.22,1668.58,2167.63,-1721.97,-15905.64,825.41,9350.67,-2223.95,57.11,0.0,-2949.09,-2166.83,-5115.92
6,632.37,1687.81,2185.82,-1748.27,-15913.18,807.08,9343.5,-2215.35,57.05,0.0,-3004.87,-2158.3,-5163.17
7,705.32,1688.92,2223.17,-1694.98,-15963.29,807.01,9252.72,-2164.8,56.14,0.0,-2981.12,-2108.66,-5089.78
8,706.72,1707.02,2210.04,-1693.37,-15918.58,804.84,9263.5,-2205.51,56.72,0.0,-2919.83,-2148.79,-5068.62
9,703.44,1684.37,2219.82,-1712.41,-16056.11,788.12,9314.89,-2141.13,57.64,0.0,-3057.89,-2083.49,-5141.38
10,657.44,1699.87,2180.95,-1726.31,-16010.66,785.67,9315.43,-2143.62,57.29,0.0,-3097.6,-2086.34,-5183.94
11,663.16,1619.67,2207.12,-1681.87,-16049.73,822.56,9346.73,-2160.73,56.93,0.0,-3072.37,-2103.79,-5176.16
12,711.61,1620.22,2220.4,-1678.4,-16036.2,823.59,9336.64,-2127.84,56.59,0.0,-3002.13,-2071.24,-5073.37
13,707.59,1692.47,2220.99,-1705.83,-15858.24,780.49,9215.63,-2193.36,57.71,0.0,-2946.9,-2135.65,-5082.55
14,701.04,1712.25,2172.0,-1736.12,-16013.63,804.93,9289.06,-2063.68,56.99,0.0,-3070.47,-2006.69,-5077.16
15,640.15,1627.95,2197.37,-1708.39,-15896.17,805.1,9262.99,-2202.34,58.03,0.0,-3071.0,-2144.31,-5215.31
16,685.41,1690.92,2214.34,-1717.4,-16064.78,804.59,9349.27,-2137.66,56.51,0.0,-3037.65,-2081.15,-5118.8
17,719.55,1682.68,2202.06,-1738.04,-15930.98,820.58,9297.97,-2185.16,55.91,0.0,-2946.18,-2129.25,-5075.43
18,693.88,1698.35,2182.89,-1724.83,-15948.78,790.04,9245.06,-2127.43,56.9,0.0,-3063.39,-2070.53,-5133.93
19,684.55,1663.29,2229.3,-1686.11,-15992.05,788.49,9295.39,-2138.15,57.13,0.0,-3017.14,-2081.02,-5098.16
20,685.75,1662.05,2192.04,-1719.91,-15976.26,802.62,9273.53,-2154.22,56.06,0.0,-3080.17,-2098.15,-5178.33
21,698.12,1700.92,2222.71,-1716.95,-15981.79,798.57,9245.58,-2125.25,56.17,0.0,-3032.83,-2069.08,-5101.91
22,680.51,1673.23,2215.36,-1727.04,-16043.55,815.65,9321.22,-2102.67,56.6,0.0,-3064.61,-2046.07,-5110.68
23,692.77,1633.91,2193.8,-1704.95,-16007.2,788.26,9269.72,-2091.27,56.33,0.0,-3133.68,-2034.94,-5168.62
24,702.7,1663.59,2216.56,-1742.91,-15980.46,808.06,9294.53,-2125.89,56.51,0.0,-3037.94,-2069.38,-5107.32
25,697.08,1651.86,2230.26,-1706.49,-15999.1,808.87,9255.33,-2085.03,56.28,0.0,-3062.19,-2028.75,-5090.94
26,715.03,1680.17,2195.43,-1676.47,-16099.64,786.62,9298.08,-2062.58,56.4,0.0,-3100.77,-2006.19,-5106.96
27,702.54,1647.99,2199.48,-1730.77,-16019.38,809.47,9304.18,-2070.65,56.3,0.0,-3086.49,-2014.34,-5100.84
28,720.68,1649.7,2210.35,-1674.63,-16142.05,800.91,9268.93,-2033.89,56.27,0.0,-3166.12,-1977.62,-5143.74
29,697.46,1687.34,2192.16,-1728.24,-15975.47,809.7,9252.3,-2093.74,55.72,0.0,-3064.75,-2038.02,-5102.77
30,710.36,1666.71,2190.99,-1732.34,-16078.74,808.12,9342.61,-2025.99,55.93,0.0,-3092.29,-1970.05,-5062.34
31,675.56,1683.26,2158.39,-1731.57,-16041.77,798.56,9261.28,-2040.44,56.3,0.0,-3196.29,-1984.14,-5180.43
32,690.29,1672.25,2215.96,-1720.32,-16078.28,806.78,9232.39,-2003.41,55.65,0.0,-3180.93,-1947.76,-5128.68
33,681.08,1623.4,2223.89,-1741.34,-16083.21,792.87,9277.4,-2001.49,54.71,0.0,-3225.91,-1946.77,-5172.69
34,694.33,1704.39,2173.78,-1736.37,-16128.56,812.17,9309.04,-2033.5,55.21,0.0,-3171.22,-1978.29,-5149.51
35,697.83,1658.72,2216.85,-1722.64,-16100.08,802.18,9275.16,-2016.92,55.37,0.0,-3172.0,-1961.54,-5133.54
36,709.11,1694.9,2194.09,-1707.86,-16051.86,802.92,9256.99,-2075.23,56.78,0.0,-3101.71,-2018.45,-5120.16
37,666.21,1663.37,2199.14,-1756.0,-16149.46,810.15,9352.63,-2027.96,56.02,0.0,-3213.96,-1971.94,-5185.89
38,701.72,1640.88,2207.59,-1733.42,-16036.7,825.48,9283.57,-2090.24,56.74,0.0,-3110.89,-2033.5,-5144.4
39,703.25,1648.58,2180.05,-1739.48,-15967.87,803.28,9320.96,-2145.67,56.32,0.0,-3051.23,-2089.34,-5140.57
40,716.81,1684.97,2209.39,-1717.5,-16025.24,808.3,9282.97,-2102.18,56.05,0.0,-3040.29,-2046.12,-5086.41
41,743.61,1690.89,2204.09,-1719.97,-15968.9,795.86,9241.45,-2089.58,56.51,0.0,-3012.97,-2033.07,-5046.04
42,699.05,1686.19,2176.29,-1728.78,-16007.7,786.74,9243.46,-2067.92,55.79,0.0,-3144.76,-2012.13,-5156.89
43,706.89,1634.03,2179.96,-1721.55,-16154.14,818.34,9356.16,-2036.27,57.31,0.0,-3180.31,-1978.96,-5159.27
44,708.77,1632.97,2207.11,-1714.25,-16074.61,803.06,9312.04,-2063.19,56.46,0.0,-3124.91,-2006.73,-5131.64
45,671.89,1653.83,2173.54,-1722.83,-16090.5,796.19,9347.14,-2068.59,56.56,0.0,-3170.74,-2012.04,-5182.78
46,708.56,1685.73,2185.66,-1693.35,-16025.95,789.72,9240.86,-2029.45,56.24,0.0,-3108.78,-1973.21,-5081.99
47,670.48,1705.92,2226.08,-1747.44,-16092.34,827.97,9297.84,-2041.28,55.23,0.0,-3111.51,-1986.05,-5097.55
48,716.92,1636.11,2169.77,-1712.16,-16114.88,804.0,9289.18,-2020.66,55.74,0.0,-3211.06,-1964.92,-5175.98
49,714.6,1680.54,2233.4,-1713.47,-15967.89,813.63,9195.41,-2071.04,56.1,0.0,-3043.79,-2014.94,-5058.73
50,698.05,1641.83,2176.7,-1701.39,-16014.22,820.24,9295.87,-2042.54,55.07,0.0,-3082.92,-1987.48,-5070.4
51,712.42,1600.65,2184.71,-1677.47,-16115.14,808.74,9293.83,-1999.16,54.99,0.0,-3192.28,-1944.16,-5136.44
52,695.01,1702.27,2210.81,-1694.72,-16163.17,810.7,9260.53,-1968.55,55.52,0.0,-3178.57,-1913.03,-5091.6
53,671.57,1696.39,2199.39,-1699.8,-16023.62,777.19,9275.42,-2056.0,56.7,0.0,-3103.47,-1999.3,-5102.77
54,688.55,1664.14,2171.55,-1725.8,-16091.97,794.71,9279.8,-2033.46,56.17,0.0,-3219.02,-1977.29,-5196.31
55,693.93,1671.85,2179.13,-1750.67,-16042.6,815.6,9266.58,-2057.42,56.34,0.0,-3166.18,-2001.08,-5167.26
56,680.52,1669.8,2179.67,-1735.61,-16068.08,804.7,9311.31,-2061.94,56.1,0.0,-3157.68,-2005.85,-5163.53
57,681.17,1643.31,2174.01,-1696.07,-16155.58,823.75,9345.62,-2020.25,55.16,0.0,-3183.79,-1965.09,-5148.88
58,688.8,1688.61,2192.65,-1721.18,-16144.69,821.48,9269.2,-1998.35,55.93,0.0,-3205.12,-1942.43,-5147.55
59,656.95,1702.31,2230.69,-1744.66,-16085.08,797.11,9305.97,-2022.31,55.37,0.0,-3136.71,-1966.94,-5103.65
60,694.94,1689.21,2190.84,-1696.23,-16131.12,812.16,9280.1,-1995.8,56.21,0.0,-3160.1,-1939.59,-5099.7
61,695.48,1667.93,2244.22,-1730.8,-16068.68,803.57,9268.95,-1998.73,55.03,0.0,-3119.32,-1943.7,-5063.02
62,656.66,1692.45,2176.61,-1707.24,-16091.17,804.91,9257.19,-2030.63,55.61,0.0,-3210.6,-1975.02,-5185.62
63,680.43,1693.78,2206.19,-1735.12,-16049.37,811.18,9214.93,-1998.1,55.47,0.0,-3177.96,-1942.63,-5120.59
64,658.58,1628.78,2220.31,-1729.5,-16036.18,787.47,9241.4,-2029.83,55.54,0.0,-3229.16,-1974.29,-5203.46
65,698.49,1698.58,2171.1,-1711.45,-16100.04,809.04,9221.69,-1968.81,55.28,0.0,-3212.59,-1913.53,-5126.12
66,696.76,1619.94,2186.46,-1722.88,-15925.02,814.17,9230.41,-2080.97,54.88,0.0,-3100.15,-2026.09,-5126.24
67,699.76,1649.62,2192.08,-1709.69,-16106.54,823.75,9243.56,-1958.54,54.67,0.0,-3207.46,-1903.88,-5111.34
68,714.3,1611.54,2182.01,-1678.62,-16063.51,812.24,9230.15,-2018.65,55.38,0.0,-3191.89,-1963.27,-5155.16
69,672.09,1739.05,2185.17,-1717.12,-16155.01,810.63,9321.85,-2014.23,55.53,0.0,-3143.33,-1958.71,-5102.04
70,690.42,1685.9,2176.55,-1728.05,-16204.6,801.14,9347.21,-1976.64,55.76,0.0,-3231.43,-1920.87,-5152.3
71,664.77,1607.24,2181.08,-1690.58,-15996.0,804.44,9226.06,-2087.65,56.56,0.0,-3202.99,-2031.09,-5234.09
72,684.6,1675.75,2179.48,-1732.88,-16028.92,800.33,9279.35,-2094.68,56.08,0.0,-3142.28,-2038.6,-5180.89
73,700.09,1673.64,2198.59,-1740.06,-16016.67,820.44,9216.03,-2032.62,56.4,0.0,-3147.95,-1976.22,-5124.17
74,682.53,1705.39,2159.78,-1717.43,-15994.9,820.31,9254.73,-2086.07,56.45,0.0,-3089.58,-2029.62,-5119.2
75,689.75,1657.01,2172.36,-1670.76,-16034.27,792.03,9209.11,-2016.63,57.02,0.0,-3184.78,-1959.61,-5144.4
76,697.91,1681.21,2179.75,-1701.92,-16043.38,796.22,9300.13,-2066.29,56.73,0.0,-3090.08,-2009.56,-5099.64
77,699.29,1684.12,2185.43,-1730.27,-16022.66,824.14,9276.64,-2058.25,55.71,0.0,-3083.32,-2002.54,-5085.86
78,730.68,1639.36,2175.54,-1716.52,-15960.0,789.69,9184.62,-2063.45,56.25,0.0,-3156.64,-2007.2,-5163.83
79,700.29,1696.56,2168.56,-1708.84,-15877.61,787.73,9145.72,-2147.7,57.34,0.0,-3087.59,-2090.37,-5177.96
80,673.03,1712.31,2191.8,-1731.1,-15946.62,808.67,9219.95,-2078.77,56.58,0.0,-3071.96,-2022.18,-5094.14
81,702.99,1675.98,2184.96,-1746.34,-16079.15,801.67,9349.75,-2073.31,56.92,0.0,-3110.13,-2016.39,-5126.52
82,716.88,1717.04,2184.5,-1736.1,-16048.63,793.03,9296.89,-2080.86,56.98,0.0,-3076.4,-2023.88,-5100.28
83,661.69,1678.81,2209.0,-1723.2,-16033.97,792.47,9269.22,-2064.97,56.8,0.0,-3145.96,-2008.17,-5154.14
84,673.45,1722.81,2209.41,-1703.46,-15975.11,806.9,9285.65,-2137.14,56.75,0.0,-2980.35,-2080.39,-5060.73
85,704.49,1674.03,2196.64,-1728.7,-16074.22,812.51,9309.03,-2082.92,56.23,0.0,-3106.22,-2026.69,-5132.91
86,682.38,1631.25,2183.6,-1691.85,-16184.39,803.03,9360.22,-2040.47,56.51,0.0,-3215.76,-1983.96,-5199.73
87,698.62,1705.77,2188.54,-1724.53,-16129.15,805.93,9325.59,-2040.34,55.98,0.0,-3129.22,-1984.36,-5113.58
88,664.11,1679.89,2211.6,-1755.27,-16047.3,802.58,9281.49,-2065.3,56.23,0.0,-3162.9,-2009.07,-5171.97
89,712.65,1694.66,2207.18,-1682.03,-16135.38,800.25,9286.06,-2059.24,56.39,0.0,-3116.62,-2002.84,-5119.46
90,681.2,1668.62,2201.36,-1730.88,-15988.74,821.99,9271.53,-2083.48,56.82,0.0,-3074.93,-2026.66,-5101.59
91,675.01,1705.47,2173.27,-1747.08,-16043.06,805.63,9261.93,-2047.16,56.24,0.0,-3168.82,-1990.92,-5159.74
92,653.65,1695.12,2171.41,-1743.01,-16052.33,811.72,9292.93,-2057.12,56.42,0.0,-3170.52,-2000.71,-5171.22
