POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
44,599.39,1528.07,1824.18,-1492.01,-12582.31,655.2,5478.66,-2243.61,49.16,0.0,-3988.82,-2194.44,-6183.26
45,639.72,1523.6,1826.99,-1451.86,-12565.35,663.09,5497.02,-2298.33,50.13,0.0,-3866.79,-2248.2,-6114.99
46,627.43,1531.58,1828.14,-1480.8,-12572.52,658.08,5475.71,-2229.6,50.1,0.0,-3932.39,-2179.5,-6111.89
47,612.44,1552.57,1815.46,-1465.07,-12650.93,667.77,5485.19,-2204.12,49.61,0.0,-3982.57,-2154.52,-6137.09
48,591.01,1539.85,1806.62,-1512.87,-12564.06,662.33,5497.84,-2262.71,49.08,0.0,-3979.28,-2213.63,-6192.91
49,574.3,1561.13,1829.67,-1469.43,-12664.96,654.75,5532.37,-2250.55,49.34,0.0,-3982.17,-2201.21,-6183.38
50,608.26,1499.17,1829.26,-1473.37,-12660.62,670.34,5538.73,-2211.2,48.82,0.0,-3988.23,-2162.39,-6150.62
51,607.98,1559.94,1833.64,-1496.86,-12544.68,658.31,5489.23,-2281.29,49.48,0.0,-3892.44,-2231.82,-6124.25
52,662.3,1465.09,1843.11,-1503.23,-12657.49,669.54,5527.17,-2197.74,48.72,0.0,-3993.51,-2149.02,-6142.53
53,623.55,1538.28,1818.66,-1471.83,-12729.69,674.28,5542.01,-2164.92,49.31,0.0,-4004.74,-2115.61,-6120.35
54,575.32,1511.74,1837.95,-1487.55,-12715.3,682.29,5498.85,-2122.8,49.31,0.0,-4096.71,-2073.48,-6170.19
55,583.89,1545.4,1829.34,-1467.09,-12742.22,647.13,5510.68,-2114.09,49.39,0.0,-4092.87,-2064.7,-6157.57
56,603.6,1541.4,1839.58,-1475.21,-12791.25,667.38,5545.89,-2107.58,49.67,0.0,-4068.61,-2057.9,-6126.51
57,611.84,1526.09,1817.14,-1455.19,-12822.05,664.88,5547.09,-2128.35,49.81,0.0,-4110.19,-2078.54,-6188.73
58,587.48,1543.92,1825.08,-1492.09,-12713.91,662.2,5490.84,-2099.82,49.72,0.0,-4096.49,-2050.11,-6146.6
59,609.66,1526.99,1832.75,-1490.23,-12681.67,663.45,5482.34,-2123.46,48.81,0.0,-4056.71,-2074.65,-6131.37
60,566.0,1526.12,1835.28,-1492.49,-12721.87,663.27,5529.42,-2152.52,49.09,0.0,-4094.26,-2103.43,-6197.69
61,591.27,1511.0,1830.67,-1500.04,-12747.2,683.65,5521.53,-2123.89,49.62,0.0,-4109.12,-2074.28,-6183.4
62,608.74,1563.49,1808.62,-1492.63,-12695.14,664.42,5513.36,-2162.25,49.7,0.0,-4029.14,-2112.54,-6141.68
63,600.78,1532.11,1808.01,-1489.66,-12688.93,653.36,5475.94,-2112.7,49.77,0.0,-4108.39,-2062.93,-6171.33
64,606.0,1600.27,1819.46,-1488.84,-12723.32,658.07,5437.88,-2090.27,49.27,0.0,-4090.47,-2041.0,-6131.47
65,604.04,1547.0,1792.34,-1472.49,-12783.67,665.18,5498.3,-2059.26,49.49,0.0,-4149.29,-2009.77,-6159.07
66,636.24,1584.72,1830.79,-1469.69,-12658.67,639.11,5482.91,-2201.26,49.16,0.0,-3954.59,-2152.1,-6106.69
67,573.37,1570.95,1824.5,-1481.86,-12727.94,678.75,5532.54,-2149.98,48.93,0.0,-4029.7,-2101.05,-6130.75
68,606.39,1550.18,1821.55,-1480.92,-12710.62,659.74,5493.1,-2169.42,48.99,0.0,-4060.58,-2120.42,-6181.01
69,666.49,1539.74,1821.14,-1436.36,-12671.04,660.53,5516.92,-2218.36,49.8,0.0,-3902.59,-2168.56,-6071.15
70,605.68,1551.15,1824.52,-1477.89,-12641.01,647.59,5481.97,-2189.63,49.79,0.0,-4007.99,-2139.84,-6147.82
71,605.96,1524.97,1823.61,-1474.99,-12675.85,650.79,5496.79,-2191.78,49.94,0.0,-4048.72,-2141.84,-6190.56
72,595.68,1547.93,1834.84,-1447.51,-12775.03,665.41,5522.24,-2100.38,49.33,0.0,-4056.44,-2051.05,-6107.49
73,580.46,1555.07,1846.47,-1479.54,-12788.27,654.5,5573.12,-2119.59,50.1,0.0,-4058.19,-2069.49,-6127.68
74,618.25,1502.22,1842.25,-1479.89,-12723.71,660.32,5484.97,-2116.08,49.59,0.0,-4095.59,-2066.49,-6162.08
75,628.41,1566.0,1837.37,-1462.5,-12675.7,664.48,5489.94,-2188.54,49.91,0.0,-3952.0,-2138.63,-6090.63
76,566.45,1566.81,1793.26,-1475.26,-12798.58,662.1,5537.96,-2110.0,49.27,0.0,-4147.26,-2060.73,-6207.99
77,634.68,1530.64,1839.68,-1460.21,-12773.82,659.26,5543.22,-2158.99,49.74,0.0,-4026.56,-2109.25,-6135.81
78,621.65,1571.03,1827.43,-1492.07,-12753.8,661.32,5537.9,-2148.79,49.23,0.0,-4026.55,-2099.57,-6126.11
79,669.71,1497.68,1804.61,-1485.62,-12678.03,642.69,5468.11,-2144.52,48.79,0.0,-4080.85,-2095.72,-6176.58
80,660.58,1573.44,1801.5,-1475.45,-12652.81,658.7,5449.08,-2124.7,49.66,0.0,-3984.96,-2075.04,-6060.0
81,607.11,1553.31,1806.06,-1482.01,-12732.3,666.64,5481.4,-2089.26,48.94,0.0,-4099.78,-2040.32,-6140.1
82,622.26,1567.63,1839.86,-1498.39,-12728.12,666.95,5500.08,-2125.13,49.17,0.0,-4029.73,-2075.97,-6105.69
83,569.06,1547.56,1864.51,-1443.73,-12768.04,663.57,5517.47,-2111.53,49.31,0.0,-4049.6,-2062.22,-6111.82
84,652.63,1523.02,1820.91,-1450.53,-12645.43,663.74,5463.97,-2162.13,50.02,0.0,-3971.69,-2112.12,-6083.81
85,601.51,1557.65,1832.27,-1460.58,-12755.46,639.97,5532.11,-2142.53,49.92,0.0,-4052.52,-2092.61,-6145.13
86,620.57,1564.17,1822.36,-1483.88,-12681.25,638.82,5469.08,-2114.24,49.34,0.0,-4050.12,-2064.89,-6115.01
87,648.01,1543.74,1807.74,-1464.26,-12704.32,644.95,5525.76,-2150.17,49.24,0.0,-3998.38,-2100.93,-6099.31
88,622.92,1511.64,1841.61,-1465.31,-12737.77,640.14,5511.05,-2131.76,49.82,0.0,-4075.73,-2081.93,-6157.67
89,583.15,1535.53,1836.13,-1476.4,-12702.62,648.13,5465.66,-2139.03,49.92,0.0,-4110.41,-2089.11,-6199.52
90,569.08,1556.2,1786.98,-1517.17,-12754.31,669.88,5563.76,-2135.75,49.11,0.0,-4125.58,-2086.65,-6212.22
91,636.72,1540.07,1793.99,-1482.14,-12786.33,650.06,5540.04,-2110.91,48.54,0.0,-4107.6,-2062.37,-6169.97
92,619.47,1533.97,1803.23,-1509.56,-12704.9,653.13,5516.29,-2126.49,48.66,0.0,-4088.37,-2077.83,-6166.21
93,637.23,1589.94,1822.3,-1479.35,-12670.65,654.01,5489.18,-2149.01,48.49,0.0,-3957.36,-2100.52,-6057.88
94,604.41,1557.09,1818.95,-1452.79,-12777.98,644.56,5537.56,-2128.32,49.23,0.0,-4068.21,-2079.08,-6147.3
95,568.36,1574.09,1818.45,-1490.97,-12743.9,658.36,5505.38,-2075.77,49.39,0.0,-4110.24,-2026.37,-6136.61
96,606.65,1555.05,1825.65,-1466.52,-12798.78,659.94,5542.0,-2082.75,48.69,0.0,-4076.01,-2034.06,-6110.07
97,620.15,1528.16,1837.49,-1443.4,-12720.34,650.16,5453.44,-2114.6,49.34,0.0,-4074.32,-2065.26,-6139.59
98,600.81,1522.83,1828.33,-1478.72,-12747.05,650.35,5530.36,-2117.51,48.9,0.0,-4093.1,-2068.61,-6161.71
99,632.11,1505.26,1846.69,-1479.49,-12717.32,633.62,5480.49,-2119.05,49.26,0.0,-4098.64,-2069.8,-6168.43
100,584.18,1505.57,1823.58,-1451.46,-12769.06,658.95,5471.39,-2080.23,48.39,0.0,-4176.84,-2031.84,-6208.68
101,602.07,1543.43,1850.81,-1464.58,-12781.39,646.19,5506.43,-2110.29,48.79,0.0,-4097.02,-2061.5,-6158.52
102,620.12,1533.19,1844.79,-1490.07,-12659.88,647.36,5458.24,-2154.51,49.03,0.0,-4046.24,-2105.47,-6151.72
103,633.72,1519.01,1827.86,-1432.92,-12693.84,663.28,5474.32,-2153.4,49.45,0.0,-4008.58,-2103.95,-6112.53
104,592.06,1504.2,1797.27,-1481.29,-12748.59,655.96,5530.63,-2114.45,48.85,0.0,-4149.76,-2065.6,-6215.37
105,623.15,1560.06,1806.44,-1468.41,-12716.61,663.91,5481.22,-2182.14,49.29,0.0,-4050.24,-2132.85,-6183.09
106,636.46,1595.28,1815.63,-1503.87,-12712.3,662.03,5505.36,-2119.11,48.91,0.0,-4001.41,-2070.19,-6071.6
107,584.17,1566.36,1863.22,-1506.61,-12672.2,654.72,5481.34,-2146.33,49.58,0.0,-4028.99,-2096.75,-6125.74
108,573.04,1555.0,1834.56,-1502.47,-12604.33,648.6,5470.69,-2176.34,49.93,0.0,-4024.91,-2126.41,-6151.32
109,652.28,1526.61,1822.69,-1480.21,-12643.06,652.5,5494.79,-2133.07,49.16,0.0,-3974.4,-2083.91,-6058.31
110,558.39,1530.52,1826.26,-1465.03,-12726.07,663.67,5533.11,-2130.26,50.11,0.0,-4079.14,-2080.15,-6159.29
111,614.85,1580.24,1822.67,-1476.24,-12635.12,657.3,5440.69,-2170.95,49.94,0.0,-3995.61,-2121.02,-6116.63
112,579.48,1547.33,1829.86,-1471.03,-12691.89,669.64,5490.54,-2153.57,48.89,0.0,-4046.09,-2104.68,-6150.76
113,586.43,1590.24,1846.51,-1483.88,-12696.5,662.32,5522.25,-2204.47,49.39,0.0,-3972.63,-2155.08,-6127.71
114,575.28,1557.96,1785.29,-1476.59,-12731.61,650.76,5510.79,-2103.91,48.84,0.0,-4128.11,-2055.07,-6183.18
115,599.83,1475.79,1816.47,-1501.49,-12658.21,653.17,5500.44,-2158.05,48.96,0.0,-4114.0,-2109.09,-6223.09
116,599.62,1573.51,1794.18,-1463.14,-12680.04,664.99,5475.57,-2157.44,49.27,0.0,-4035.3,-2108.17,-6143.48
117,583.66,1466.44,1823.8,-1484.8,-12777.31,657.82,5564.0,-2144.9,49.22,0.0,-4166.39,-2095.68,-6262.06
118,570.79,1547.46,1809.8,-1484.95,-12776.48,657.83,5498.7,-2058.63,48.55,0.0,-4176.86,-2010.08,-6186.94
119,599.54,1564.39,1832.6,-1471.09,-12661.01,674.3,5465.88,-2107.89,49.45,0.0,-3995.39,-2058.44,-6053.83
120,623.55,1615.93,1847.68,-1470.52,-12740.32,643.96,5484.72,-2117.56,49.16,0.0,-3994.99,-2068.4,-6063.4
121,568.19,1568.22,1783.86,-1478.65,-12757.88,656.9,5508.99,-2091.66,48.79,0.0,-4150.37,-2042.87,-6193.24
122,613.87,1540.3,1818.7,-1440.47,-12769.33,639.76,5470.46,-2098.35,48.65,0.0,-4126.7,-2049.7,-6176.41
123,621.07,1496.86,1793.43,-1481.77,-12698.87,645.3,5520.69,-2143.8,49.35,0.0,-4103.28,-2094.45,-6197.73
124,595.4,1550.41,1809.42,-1448.32,-12780.31,668.24,5532.28,-2113.82,49.36,0.0,-4072.9,-2064.45,-6137.35
125,589.89,1589.73,1847.83,-1474.99,-12760.85,655.44,5497.04,-2060.52,48.93,0.0,-4055.92,-2011.59,-6067.51
126,599.31,1605.22,1832.84,-1483.92,-12591.9,650.05,5481.24,-2208.5,49.16,0.0,-3907.16,-2159.34,-6066.5
127,654.79,1554.22,1842.01,-1511.59,-12677.62,650.84,5449.01,-2123.23,48.94,0.0,-4038.35,-2074.3,-6112.64
128,609.91,1545.21,1864.5,-1508.71,-12649.55,655.5,5533.5,-2189.91,49.36,0.0,-3949.63,-2140.55,-6090.18
129,589.33,1516.91,1845.21,-1460.73,-12645.42,663.18,5538.35,-2180.94,48.68,0.0,-3953.16,-2132.26,-6085.42
130,617.48,1528.01,1817.83,-1462.28,-12568.71,668.28,5486.11,-2240.65,48.94,0.0,-3913.27,-2191.71,-6104.98
131,613.64,1516.07,1817.91,-1486.37,-12625.57,675.01,5520.16,-2187.19,48.68,0.0,-3969.15,-2138.51,-6107.67
132,562.81,1509.27,1851.76,-1502.34,-12567.16,649.21,5504.13,-2199.68,48.92,0.0,-3992.32,-2150.77,-6143.09
133,601.3,1591.64,1795.97,-1491.71,-12666.58,665.38,5500.11,-2126.36,48.45,0.0,-4003.89,-2077.9,-6081.79
134,597.71,1565.77,1829.24,-1488.76,-12664.71,662.03,5540.33,-2187.69,48.4,0.0,-3958.4,-2139.29,-6097.69
135,578.62,1557.47,1843.65,-1485.35,-12653.46,645.71,5471.02,-2138.91,48.52,0.0,-4042.33,-2090.38,-6132.72
136,586.44,1474.52,1823.64,-1459.34,-12801.9,690.21,5539.04,-2089.45,48.37,0.0,-4147.39,-2041.08,-6188.47
137,575.84,1541.73,1832.63,-1462.27,-12734.79,667.61,5468.67,-2095.53,48.46,0.0,-4110.59,-2047.06,-6157.65
138,601.83,1537.25,1810.39,-1490.2,-12582.51,668.42,5461.83,-2175.01,48.3,0.0,-3993.0,-2126.71,-6119.72
139,613.16,1538.6,1821.45,-1496.8,-12577.76,642.16,5411.21,-2154.23,48.44,0.0,-4047.97,-2105.8,-6153.77
140,600.68,1555.27,1826.57,-1467.4,-12720.84,645.9,5501.51,-2123.82,48.57,0.0,-4058.32,-2075.26,-6133.58
141,583.55,1537.98,1839.63,-1468.37,-12666.32,679.46,5519.72,-2161.18,48.36,0.0,-3974.35,-2112.82,-6087.17
142,576.19,1557.29,1842.5,-1492.96,-12625.75,664.09,5541.36,-2203.27,48.67,0.0,-3937.28,-2154.6,-6091.89
143,585.3,1541.29,1826.88,-1497.82,-12643.24,660.04,5510.38,-2179.66,48.83,0.0,-4017.15,-2130.83,-6147.98
144,612.58,1518.78,1828.44,-1519.59,-12549.98,660.51,5473.92,-2180.71,48.6,0.0,-3975.34,-2132.11,-6107.45
145,626.49,1502.96,1820.44,-1507.44,-12578.41,644.69,5458.24,-2194.2,48.98,0.0,-4033.04,-2145.21,-6178.26
146,651.08,1554.44,1826.05,-1501.84,-12657.25,650.61,5524.71,-2158.2,48.82,0.0,-3952.21,-2109.38,-6061.59
147,616.91,1569.96,1819.06,-1496.11,-12653.91,645.05,5457.05,-2128.11,49.05,0.0,-4041.98,-2079.06,-6121.04
148,611.62,1553.02,1810.78,-1493.35,-12651.63,646.78,5416.06,-2104.47,48.91,0.0,-4106.71,-2055.56,-6162.27
149,569.0,1563.61,1836.17,-1454.73,-12747.24,676.97,5552.13,-2158.69,48.94,0.0,-4004.09,-2109.75,-6113.84
150,652.69,1538.51,1848.87,-1480.51,-12749.04,668.69,5465.37,-2101.28,48.59,0.0,-4055.42,-2052.69,-6108.12
151,579.23,1544.92,1819.82,-1499.14,-12690.93,657.22,5521.67,-2135.01,48.89,0.0,-4067.21,-2086.12,-6153.33

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,658.23,1722.47,2225.13,-1727.51,-16139.91,818.78,9305.44,-2003.62,56.01,0.0,-3137.38,-1947.61,-5084.99
2,676.62,1672.22,2198.63,-1731.55,-16112.0,787.8,9359.0,-2075.25,56.47,0.0,-3149.28,-2018.78,-5168.06
3,689.16,1657.52,2213.72,-1728.94,-16177.22,796.24,9389.57,-2077.38,57.23,0.0,-3159.94,-2020.15,-5180.09
4,718.64,1667.86,2201.42,-1700.32,-16144.01,786.17,9371.06,-2120.7,56.91,0.0,-3099.19,-2063.79,-5162.98
5,696.72,1640.61,2210.85,-1743.62,-16158.73,807.86,9348.84,-2050.47,56.18,0.0,-3197.47,-1994.28,-5191.75
6,667.83,1707.69,2176.09,-1741.65,-16212.56,805.52,9363.97,-2031.84,55.87,0.0,-3233.09,-1975.97,-5209.06
7,756.18,1657.05,2195.06,-1678.81,-16273.87,795.93,9324.27,-1984.35,57.06,0.0,-3224.19,-1927.29,-5151.48
8,700.56,1655.32,2227.34,-1689.72,-16305.93,793.79,9404.64,-2003.8,56.75,0.0,-3214.0,-1947.05,-5161.05
9,705.44,1682.69,2249.36,-1727.0,-16175.39,798.73,9344.4,-2048.01,56.81,0.0,-3121.78,-1991.21,-5112.99
10,672.33,1677.04,2248.59,-1749.42,-16153.67,805.83,9418.7,-2111.13,56.48,0.0,-3080.59,-2054.65,-5135.24
11,715.2,1649.88,2219.17,-1721.11,-16221.92,815.71,9422.61,-2035.04,56.0,0.0,-3120.47,-1979.05,-5099.52
12,644.83,1715.62,2237.61,-1741.11,-16181.81,804.04,9382.11,-2055.02,56.37,0.0,-3138.71,-1998.65,-5137.36
13,720.82,1689.66,2197.16,-1736.48,-16174.44,791.38,9381.42,-2062.64,56.45,0.0,-3130.47,-2006.19,-5136.65
14,676.71,1647.56,2240.98,-1689.19,-16277.3,816.51,9441.18,-2082.67,57.11,0.0,-3143.55,-2025.56,-5169.11
15,670.63,1677.41,2181.29,-1700.2,-16309.73,818.02,9419.29,-1983.83,56.46,0.0,-3243.29,-1927.36,-5170.65
16,681.36,1673.29,2246.22,-1755.85,-16147.38,802.93,9386.72,-2066.29,57.17,0.0,-3112.7,-2009.12,-5121.82
17,659.69,1680.84,2214.91,-1734.09,-15998.05,803.99,9284.17,-2131.66,57.23,0.0,-3088.54,-2074.43,-5162.97
18,690.79,1648.26,2203.57,-1743.28,-16129.72,783.04,9363.52,-2107.96,57.35,0.0,-3183.82,-2050.61,-5234.43
19,672.6,1689.33,2228.14,-1738.29,-16138.63,797.12,9319.69,-2064.71,56.65,0.0,-3170.03,-2008.06,-5178.09
20,707.27,1727.41,2230.88,-1722.14,-16189.11,787.52,9340.88,-2065.18,56.1,0.0,-3117.29,-2009.08,-5126.37
21,683.26,1667.21,2229.98,-1732.8,-16090.19,810.71,9364.15,-2100.9,56.67,0.0,-3067.69,-2044.24,-5111.92
22,670.62,1703.76,2206.65,-1760.06,-16202.58,818.69,9365.12,-2022.36,56.32,0.0,-3197.8,-1966.05,-5163.85
23,693.78,1663.36,2204.48,-1703.31,-16158.59,805.04,9318.53,-2075.33,57.67,0.0,-3176.72,-2017.66,-5194.38
24,695.97,1670.0,2220.98,-1725.31,-16201.36,808.33,9365.5,-2046.96,56.9,0.0,-3165.88,-1990.06,-5155.94
25,701.38,1639.82,2208.78,-1733.34,-16111.72,783.41,9412.45,-2147.77,56.66,0.0,-3099.22,-2091.1,-5190.32
26,676.11,1632.42,2229.58,-1694.99,-16177.54,794.97,9324.29,-2092.44,57.99,0.0,-3215.16,-2034.44,-5249.6
27,674.77,1695.15,2227.77,-1711.19,-16141.22,795.86,9354.36,-2099.66,57.21,0.0,-3104.49,-2042.46,-5146.95
28,709.97,1650.15,2217.96,-1730.44,-16150.56,781.28,9390.36,-2122.5,57.23,0.0,-3131.27,-2065.27,-5196.54
29,667.64,1702.34,2216.64,-1708.68,-16183.33,827.9,9294.55,-2037.76,57.11,0.0,-3182.95,-1980.65,-5163.59
30,662.97,1655.89,2247.01,-1725.97,-16302.09,785.66,9421.6,-1989.38,56.27,0.0,-3254.92,-1933.11,-5188.03
31,681.43,1664.48,2188.21,-1733.39,-16184.56,809.25,9341.28,-1999.18,56.57,0.0,-3233.29,-1942.61,-5175.9
32,704.06,1708.93,2219.54,-1723.3,-16191.17,808.97,9334.24,-2068.58,57.11,0.0,-3138.73,-2011.47,-5150.2
33,683.78,1748.76,2209.07,-1741.35,-16102.5,797.74,9320.42,-2071.99,56.94,0.0,-3084.08,-2015.04,-5099.13
34,686.54,1650.5,2181.69,-1713.8,-16223.83,805.28,9376.83,-2031.27,56.31,0.0,-3236.8,-1974.96,-5211.76
35,666.79,1664.58,2244.48,-1715.83,-16245.4,798.35,9343.64,-1995.14,56.76,0.0,-3243.4,-1938.39,-5181.78
36,691.56,1676.6,2208.22,-1696.35,-16212.25,809.58,9337.16,-2009.18,56.07,0.0,-3185.48,-1953.11,-5138.58
37,694.38,1641.73,2213.67,-1707.66,-16106.24,812.89,9278.1,-2034.02,55.56,0.0,-3173.13,-1978.45,-5151.58
38,688.03,1678.14,2194.89,-1743.32,-16108.73,811.78,9284.36,-2058.72,56.68,0.0,-3194.86,-2002.04,-5196.9
39,691.33,1647.85,2209.06,-1727.44,-16139.93,796.86,9271.2,-2012.85,55.77,0.0,-3251.07,-1957.08,-5208.15
40,680.47,1626.5,2188.3,-1719.2,-16284.51,842.53,9370.94,-1959.44,55.7,0.0,-3294.97,-1903.74,-5198.71
41,719.89,1705.63,2239.98,-1723.74,-16167.02,796.51,9335.56,-2035.96,56.1,0.0,-3093.19,-1979.86,-5073.04
42,721.14,1707.06,2172.98,-1726.0,-16253.13,806.31,9325.64,-1934.93,56.49,0.0,-3246.0,-1878.45,-5124.45
43,715.75,1695.76,2225.44,-1718.44,-16244.07,789.86,9329.34,-1972.17,55.96,0.0,-3206.35,-1916.22,-5122.57
44,713.98,1645.19,2228.61,-1709.52,-16164.1,809.21,9313.38,-2013.22,56.62,0.0,-3163.25,-1956.6,-5119.85
45,668.47,1678.36,2223.72,-1730.62,-16162.18,803.17,9320.32,-2014.8,56.07,0.0,-3198.76,-1958.74,-5157.5
46,692.44,1696.74,2219.21,-1720.29,-16093.68,819.54,9295.26,-2050.72,56.3,0.0,-3090.79,-1994.42,-5085.21
47,718.96,1676.41,2202.18,-1709.51,-16123.76,792.06,9259.54,-2030.3,56.72,0.0,-3184.12,-1973.57,-5157.7
48,675.63,1697.54,2205.44,-1733.05,-16087.54,790.49,9260.97,-2032.03,56.35,0.0,-3190.51,-1975.68,-5166.19
49,707.22,1718.51,2185.26,-1696.2,-16176.19,825.13,9316.42,-2051.23,56.34,0.0,-3119.86,-1994.89,-5114.76
50,681.86,1648.14,2202.36,-1698.78,-16103.0,806.39,9244.43,-2039.7,56.38,0.0,-3218.6,-1983.32,-5201.92
51,721.4,1673.75,2211.01,-1705.46,-16196.73,807.98,9317.65,-2001.31,56.11,0.0,-3170.39,-1945.2,-5115.59
52,705.17,1662.53,2221.11,-1719.72,-16251.09,798.28,9317.94,-1953.64,56.3,0.0,-3265.79,-1897.35,-5163.13
53,739.52,1669.75,2190.78,-1741.03,-16080.45,797.05,9265.21,-2054.5,56.83,0.0,-3159.18,-1997.68,-5156.86
54,744.43,1654.23,2214.83,-1685.39,-16161.45,801.05,9285.18,-2032.7,56.82,0.0,-3147.13,-1975.88,-5123.01
55,665.22,1622.8,2216.69,-1734.87,-16092.42,805.88,9309.9,-2051.12,56.67,0.0,-3206.79,-1994.45,-5201.24
56,699.45,1602.78,2216.08,-1694.89,-16141.05,804.19,9258.08,-2009.21,56.3,0.0,-3255.38,-1952.91,-5208.29
57,678.32,1656.42,2170.26,-1707.46,-16156.0,788.84,9342.8,-2046.62,56.66,0.0,-3226.82,-1989.96,-5216.77
58,675.47,1693.55,2262.1,-1723.21,-16180.3,801.77,9344.41,-2037.25,55.24,0.0,-3126.21,-1982.01,-5108.22
59,726.39,1626.59,2155.26,-1722.1,-16055.26,781.91,9270.61,-2084.27,57.4,0.0,-3216.6,-2026.87,-5243.46
60,682.96,1712.33,2202.04,-1775.96,-16009.25,791.62,9251.19,-2068.87,55.79,0.0,-3145.06,-2013.07,-5158.14
61,698.75,1660.87,2198.34,-1746.67,-16105.48,836.91,9322.29,-2075.11,56.06,0.0,-3134.99,-2019.05,-5154.04
62,699.65,1689.31,2176.22,-1713.02,-16141.77,812.24,9300.37,-2056.01,56.65,0.0,-3177.0,-1999.36,-5176.36
63,653.55,1620.13,2218.34,-1739.34,-16115.33,816.96,9369.8,-2067.16,55.61,0.0,-3175.91,-2011.55,-5187.46
64,712.53,1640.61,2178.32,-1738.22,-16089.42,814.43,9308.34,-2068.09,55.49,0.0,-3173.4,-2012.6,-5186.0
65,723.56,1655.34,2236.09,-1757.64,-16145.28,812.51,9342.09,-2048.92,56.13,0.0,-3133.32,-1992.79,-5126.11
66,660.03,1706.27,2190.88,-1748.85,-16163.43,812.7,9340.59,-2059.18,56.54,0.0,-3201.82,-2002.64,-5204.46
67,689.79,1675.97,2194.8,-1746.06,-16128.87,798.12,9312.45,-2058.42,56.37,0.0,-3203.8,-2002.05,-5205.85
68,686.88,1669.7,2248.95,-1740.48,-16183.66,804.33,9357.32,-1999.08,55.65,0.0,-3156.95,-1943.44,-5100.39
69,671.59,1655.05,2189.4,-1712.94,-16198.86,805.74,9310.53,-1990.3,56.5,0.0,-3279.49,-1933.81,-5213.29
70,720.29,1755.9,2243.87,-1747.45,-16131.86,780.39,9256.1,-1974.02,56.06,0.0,-3122.75,-1917.95,-5040.7
71,706.89,1660.99,2210.19,-1744.64,-16202.46,811.49,9379.26,-2033.64,55.53,0.0,-3178.28,-1978.12,-5156.39
72,685.66,1617.81,2232.67,-1705.23,-16295.16,824.68,9378.52,-2007.23,56.18,0.0,-3261.05,-1951.05,-5212.09
73,672.69,1675.32,2242.74,-1730.33,-16114.53,802.73,9257.24,-2029.92,56.05,0.0,-3194.13,-1973.87,-5168.0
74,696.29,1748.79,2180.87,-1721.11,-16135.2,790.89,9277.45,-2046.78,56.64,0.0,-3162.02,-1990.14,-5152.16
75,716.37,1716.15,2209.54,-1716.0,-16185.68,808.57,9341.63,-2028.36,55.7,0.0,-3109.43,-1972.66,-5082.09
76,712.39,1708.55,2227.02,-1708.95,-16095.12,809.75,9289.99,-2057.33,56.27,0.0,-3056.37,-2001.06,-5057.42
77,682.52,1653.3,2197.58,-1730.57,-16222.72,817.22,9451.2,-2094.92,55.73,0.0,-3151.47,-2039.19,-5190.66
78,672.53,1624.77,2170.5,-1691.51,-16186.97,806.23,9364.58,-2049.55,55.61,0.0,-3239.87,-1993.94,-5233.81
79,718.03,1615.07,2218.38,-1705.56,-16139.1,811.08,9317.95,-2058.93,55.91,0.0,-3164.15,-2003.02,-5167.18
80,710.23,1665.67,2203.23,-1758.92,-16062.88,794.09,9334.1,-2093.77,55.81,0.0,-3114.48,-2037.97,-5152.45
81,702.21,1696.33,2214.27,-1713.11,-15968.3,789.47,9196.08,-2078.31,56.06,0.0,-3083.05,-2022.25,-5105.3
82,749.14,1678.23,2211.35,-1711.8,-15989.3,786.83,9235.92,-2135.08,56.46,0.0,-3039.64,-2078.61,-5118.25
83,716.6,1684.98,2210.72,-1732.33,-16117.52,796.79,9229.04,-2004.93,55.57,0.0,-3211.71,-1949.37,-5161.08
84,690.6,1664.51,2220.24,-1706.47,-16166.92,804.83,9294.06,-2026.69,55.85,0.0,-3199.15,-1970.84,-5169.99
85,720.3,1666.25,2210.72,-1725.78,-15990.92,807.39,9294.08,-2143.88,56.53,0.0,-3017.97,-2087.36,-5105.32
86,698.74,1692.01,2188.98,-1739.65,-16011.78,800.5,9301.28,-2128.66,55.94,0.0,-3069.92,-2072.72,-5142.65
87,655.26,1645.44,2217.88,-1696.64,-16068.98,794.88,9294.33,-2080.09,56.62,0.0,-3157.84,-2023.47,-5181.32
88,707.82,1689.88,2184.39,-1728.33,-16063.36,804.64,9342.68,-2129.44,56.88,0.0,-3062.29,-2072.56,-5134.85
89,694.15,1706.59,2182.86,-1742.94,-15915.02,796.92,9282.05,-2186.63,57.04,0.0,-2995.39,-2129.59,-5124.98
90,677.45,1668.31,2205.38,-1739.93,-16126.99,789.99,9338.1,-2082.92,56.61,0.0,-3187.68,-2026.31,-5214.0
91,689.69,1660.74,2251.93,-1726.26,-15981.48,810.78,9304.75,-2162.48,56.54,0.0,-2989.84,-2105.94,-5095.78
92,670.74,1725.58,2227.09,-1714.9,-16010.61,790.25,9293.24,-2151.81,57.15,0.0,-3018.61,-2094.66,-5113.27
