POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
47,303.62,773.56,1027.1,-718.13,-7058.81,359.84,4508.64,-1476.12,30.61,0.0,-804.19,-1445.5,-2249.69
48,305.87,773.57,994.22,-728.46,-7061.57,354.14,4527.07,-1493.69,30.75,0.0,-835.17,-1462.94,-2298.1
49,333.75,825.33,1012.82,-719.42,-7027.77,362.1,4507.21,-1519.28,30.84,0.0,-705.98,-1488.44,-2194.41
50,305.76,780.97,998.39,-712.85,-7058.37,359.05,4515.12,-1472.79,30.36,0.0,-811.93,-1442.43,-2254.36
51,300.9,775.42,999.52,-717.59,-7063.97,386.16,4525.66,-1505.87,30.94,0.0,-793.9,-1474.93,-2268.83
52,306.57,812.68,998.9,-742.25,-7025.72,364.55,4552.6,-1555.42,30.53,0.0,-732.67,-1524.89,-2257.57
53,304.02,763.07,1035.99,-723.88,-6955.66,353.73,4531.52,-1596.33,31.47,0.0,-691.21,-1564.86,-2256.07
54,302.52,842.81,1021.66,-726.17,-6963.74,343.4,4455.12,-1526.98,30.6,0.0,-724.39,-1496.39,-2220.78
55,314.88,821.87,1005.19,-717.52,-6952.16,365.2,4499.55,-1581.43,31.2,0.0,-662.99,-1550.23,-2213.21
56,286.13,789.39,1001.65,-725.11,-7005.4,350.2,4528.41,-1564.64,30.69,0.0,-774.74,-1533.95,-2308.69
57,320.62,775.31,1020.69,-739.71,-7037.05,365.92,4528.56,-1532.16,31.03,0.0,-765.66,-1501.13,-2266.79
58,285.76,811.89,994.88,-711.82,-7006.68,363.0,4522.65,-1536.16,30.95,0.0,-740.32,-1505.21,-2245.52
59,291.67,830.14,1025.83,-717.82,-7027.8,365.84,4502.41,-1519.82,30.64,0.0,-729.73,-1489.18,-2218.91
60,299.8,824.08,1011.27,-745.22,-7058.55,363.34,4532.28,-1507.78,30.57,0.0,-773.01,-1477.2,-2250.22
61,320.44,768.89,1030.93,-727.44,-7023.08,358.37,4513.83,-1539.84,30.61,0.0,-758.06,-1509.23,-2267.29
62,301.41,812.55,1030.76,-722.92,-7104.51,369.19,4527.32,-1492.46,30.46,0.0,-786.19,-1462.0,-2248.2
63,286.92,786.0,997.12,-723.45,-7085.63,371.39,4529.17,-1482.64,30.97,0.0,-838.49,-1451.67,-2290.16
64,284.78,823.2,1006.52,-711.03,-7070.54,357.41,4522.57,-1502.4,30.56,0.0,-787.08,-1471.84,-2258.92
65,305.48,788.12,1022.08,-702.67,-7051.8,360.84,4491.29,-1503.88,30.67,0.0,-786.66,-1473.21,-2259.87
66,294.04,787.96,1001.7,-705.03,-7115.43,370.78,4552.89,-1479.7,30.91,0.0,-813.08,-1448.8,-2261.87
67,308.37,800.65,989.99,-710.86,-7058.04,365.09,4537.7,-1534.1,31.31,0.0,-767.1,-1502.79,-2269.89
68,310.84,816.56,1021.12,-711.99,-7064.52,361.19,4510.37,-1519.21,31.65,0.0,-756.44,-1487.56,-2244.0
69,311.82,777.75,1001.47,-709.72,-7024.52,358.55,4517.95,-1532.95,30.67,0.0,-766.7,-1502.28,-2268.98
70,292.01,782.09,1024.61,-711.82,-7112.75,369.2,4533.94,-1489.69,30.23,0.0,-822.72,-1459.46,-2282.18
71,337.27,834.07,1008.63,-723.91,-7199.34,347.85,4536.19,-1426.91,30.58,0.0,-859.24,-1396.32,-2255.56
72,309.81,817.19,1014.39,-710.74,-7164.09,354.05,4551.92,-1452.42,31.01,0.0,-827.47,-1421.4,-2248.87
73,291.88,752.76,996.08,-692.15,-7154.04,364.74,4492.79,-1407.26,30.67,0.0,-947.92,-1376.59,-2324.52
74,285.9,769.46,1022.98,-710.94,-7159.64,361.74,4514.77,-1417.64,30.59,0.0,-915.74,-1387.04,-2302.78
75,314.53,809.19,1011.75,-723.91,-7112.9,373.17,4506.46,-1447.94,31.02,0.0,-821.72,-1416.92,-2238.64
76,315.65,830.58,997.84,-714.69,-7063.64,353.93,4510.53,-1467.85,30.38,0.0,-769.79,-1437.47,-2207.27
77,314.36,831.69,996.25,-706.31,-7117.18,348.74,4473.82,-1417.62,30.06,0.0,-858.63,-1387.56,-2246.19
78,302.96,795.46,1027.62,-732.6,-7138.57,369.17,4545.42,-1455.31,29.77,0.0,-830.55,-1425.53,-2256.08
79,301.87,770.44,1009.87,-728.02,-7060.4,360.86,4505.36,-1493.92,30.65,0.0,-840.01,-1463.27,-2303.28
80,303.41,819.19,1004.74,-745.12,-7112.51,348.67,4521.18,-1458.25,30.69,0.0,-860.43,-1427.56,-2288.0
81,304.15,829.8,1006.44,-734.34,-7078.0,356.75,4543.37,-1491.64,30.49,0.0,-771.82,-1461.15,-2232.97
82,316.09,780.61,1035.02,-741.84,-7043.93,352.55,4531.89,-1514.52,30.54,0.0,-769.59,-1483.97,-2253.57
83,314.17,838.78,998.55,-719.68,-7085.45,348.81,4521.78,-1478.45,30.54,0.0,-783.04,-1447.91,-2230.96
84,334.98,807.6,1027.06,-719.95,-7065.29,345.76,4501.18,-1480.33,30.8,0.0,-768.65,-1449.53,-2218.18
85,316.33,814.83,1005.97,-720.5,-7153.59,364.05,4584.02,-1469.14,30.89,0.0,-788.89,-1438.24,-2227.13
86,280.75,775.95,1018.39,-750.75,-7133.65,371.09,4569.24,-1452.56,30.06,0.0,-868.97,-1422.5,-2291.47
87,333.62,823.41,1037.64,-724.23,-7155.0,359.16,4525.25,-1433.48,30.82,0.0,-800.15,-1402.66,-2202.82
88,304.6,838.23,1000.94,-760.26,-7129.59,367.41,4562.58,-1465.85,30.27,0.0,-816.09,-1435.58,-2251.67
89,304.71,776.85,1011.08,-743.11,-7110.88,359.6,4555.9,-1482.37,29.82,0.0,-845.86,-1452.55,-2298.4
90,302.37,799.91,993.45,-754.38,-7057.89,383.36,4551.4,-1508.59,30.43,0.0,-781.78,-1478.16,-2259.93
91,302.25,798.59,991.43,-735.77,-7039.22,356.26,4513.59,-1508.64,30.49,0.0,-812.86,-1478.14,-2291.01
92,289.1,802.13,1019.26,-731.18,-7134.28,356.54,4567.68,-1484.34,30.62,0.0,-830.76,-1453.72,-2284.48
93,297.11,795.71,1013.82,-731.27,-7047.11,351.33,4533.53,-1540.94,30.2,0.0,-786.87,-1510.74,-2297.61
94,294.11,841.1,1009.3,-749.87,-7020.89,355.16,4530.9,-1545.29,30.18,0.0,-740.18,-1515.11,-2255.29
95,327.48,837.23,1009.62,-739.46,-7061.55,360.12,4551.36,-1523.03,30.2,0.0,-715.19,-1492.83,-2208.02
96,318.39,802.7,1027.08,-718.27,-7063.14,350.34,4527.42,-1534.26,30.2,0.0,-755.49,-1504.06,-2259.55
97,310.49,803.87,982.75,-747.86,-7121.25,359.16,4542.42,-1457.69,29.91,0.0,-870.42,-1427.77,-2298.19
98,294.1,755.56,1013.69,-742.26,-7080.19,370.23,4562.85,-1513.87,29.84,0.0,-826.03,-1484.03,-2310.07
99,318.51,771.14,1028.56,-741.38,-7000.5,363.99,4499.69,-1530.34,30.12,0.0,-759.98,-1500.22,-2260.2
100,286.95,809.1,997.44,-741.78,-7034.14,361.21,4523.97,-1507.07,30.16,0.0,-797.24,-1476.91,-2274.15
101,312.02,823.47,1005.09,-743.47,-7019.23,352.53,4530.17,-1536.61,30.56,0.0,-739.43,-1506.04,-2245.48
102,300.23,783.22,1026.61,-732.51,-7026.45,356.78,4484.83,-1510.24,29.73,0.0,-807.29,-1480.5,-2287.79
103,322.03,815.19,998.74,-736.26,-7029.29,361.54,4539.2,-1538.46,29.77,0.0,-728.86,-1508.7,-2237.55
104,295.74,835.25,1006.49,-747.17,-7067.91,355.61,4530.48,-1500.85,29.55,0.0,-791.52,-1471.29,-2262.81
105,318.52,805.08,1025.23,-741.05,-7007.7,353.79,4517.64,-1561.31,29.9,0.0,-728.49,-1531.41,-2259.9
106,321.97,827.79,1011.27,-736.13,-7037.89,355.89,4565.42,-1589.28,30.01,0.0,-691.68,-1559.27,-2250.95
107,300.86,813.22,1023.74,-732.72,-7046.01,365.86,4552.06,-1547.91,29.97,0.0,-722.98,-1517.94,-2240.92
108,307.56,825.68,1023.49,-738.14,-7044.66,351.12,4506.42,-1528.64,29.99,0.0,-768.55,-1498.65,-2267.2
109,291.29,812.73,1010.09,-740.16,-7033.51,361.19,4573.69,-1548.6,29.87,0.0,-724.69,-1518.73,-2243.42
110,302.3,813.58,1004.72,-736.8,-7021.86,371.83,4523.27,-1529.27,30.2,0.0,-742.94,-1499.07,-2242.02
111,305.46,821.87,1030.88,-728.77,-6970.4,342.82,4485.16,-1567.39,29.91,0.0,-712.97,-1537.49,-2250.46
112,285.19,814.57,1012.79,-736.01,-6996.37,346.16,4514.98,-1569.32,30.39,0.0,-758.69,-1538.93,-2297.63
113,318.32,798.36,1017.09,-722.35,-7010.97,346.91,4533.18,-1551.12,29.88,0.0,-719.45,-1521.23,-2240.69
114,326.62,806.83,1008.69,-738.78,-7011.42,357.93,4511.32,-1553.65,29.57,0.0,-738.8,-1524.09,-2262.89
115,298.05,788.4,1017.94,-755.16,-7026.82,367.15,4606.18,-1591.49,29.62,0.0,-704.26,-1561.87,-2266.13
116,329.94,765.54,1001.27,-738.55,-7031.63,363.11,4535.82,-1558.04,30.12,0.0,-774.5,-1527.91,-2302.41
117,290.49,790.04,1013.66,-735.41,-6978.98,362.11,4538.63,-1592.86,30.18,0.0,-719.46,-1562.67,-2282.13
118,304.09,812.98,1014.45,-749.39,-6973.36,350.76,4568.34,-1621.45,30.34,0.0,-672.14,-1591.11,-2263.25
119,317.54,812.57,1026.38,-718.06,-7060.24,356.19,4556.24,-1569.63,29.96,0.0,-709.39,-1539.67,-2249.05
120,297.98,793.03,1028.36,-735.85,-7087.53,359.77,4581.84,-1527.1,29.97,0.0,-762.4,-1497.13,-2259.53
121,310.14,797.3,1008.3,-723.39,-7061.16,355.26,4573.24,-1548.95,29.79,0.0,-740.31,-1519.17,-2259.47
122,345.46,767.04,1007.82,-724.07,-7047.03,349.16,4555.13,-1534.52,29.48,0.0,-746.5,-1505.04,-2251.54
123,321.12,787.48,1022.4,-736.41,-7037.79,352.73,4547.79,-1544.04,29.88,0.0,-742.68,-1514.17,-2256.85
124,316.17,795.89,1012.88,-745.22,-7071.06,358.46,4537.02,-1503.29,29.99,0.0,-795.86,-1473.3,-2269.16
125,301.61,807.48,1019.03,-741.17,-7057.26,358.52,4545.77,-1523.15,29.96,0.0,-766.02,-1493.19,-2259.21
126,288.15,809.64,1045.45,-741.04,-6998.79,369.51,4526.69,-1573.98,30.46,0.0,-700.38,-1543.52,-2243.91
127,300.21,810.14,1032.2,-747.16,-7004.25,365.12,4551.95,-1581.11,30.23,0.0,-691.79,-1550.88,-2242.67
128,332.06,790.75,1017.54,-702.76,-7047.44,351.59,4523.96,-1532.47,30.3,0.0,-734.3,-1502.17,-2236.47
129,288.39,785.24,1005.9,-733.53,-7028.81,355.39,4573.04,-1560.55,30.37,0.0,-754.37,-1530.19,-2284.56
130,305.99,848.27,1009.94,-737.94,-6994.85,363.08,4505.01,-1540.18,30.17,0.0,-700.51,-1510.01,-2210.51
131,317.66,784.24,1030.09,-743.19,-6999.74,367.69,4546.42,-1590.65,29.95,0.0,-696.84,-1560.7,-2257.54
132,298.28,794.64,1011.71,-736.15,-6981.15,365.9,4517.18,-1569.65,30.29,0.0,-729.58,-1539.36,-2268.94
133,328.62,854.72,1012.19,-737.87,-6940.61,352.97,4496.52,-1598.49,30.65,0.0,-633.46,-1567.85,-2201.31
134,284.78,810.18,1004.05,-746.26,-6943.99,360.94,4524.17,-1593.74,30.71,0.0,-706.12,-1563.04,-2269.15
135,304.31,780.03,1006.54,-713.22,-6976.5,351.97,4504.73,-1566.55,30.2,0.0,-742.15,-1536.35,-2278.5
136,292.54,777.63,1002.56,-735.91,-7010.9,348.37,4501.97,-1520.41,30.14,0.0,-823.73,-1490.28,-2314.01
137,315.68,769.98,996.24,-733.46,-6999.16,356.26,4521.0,-1572.41,30.09,0.0,-773.45,-1542.31,-2315.76
138,327.75,811.24,1015.65,-762.26,-7024.52,360.8,4563.86,-1569.49,29.75,0.0,-707.48,-1539.75,-2247.23
139,299.26,789.25,999.88,-706.42,-7031.17,361.38,4521.86,-1524.14,29.97,0.0,-765.95,-1494.17,-2260.13
140,291.79,829.7,1002.63,-728.36,-7014.79,356.46,4515.06,-1565.19,30.48,0.0,-747.5,-1534.71,-2282.21
141,308.95,820.37,1003.14,-744.51,-7043.0,362.03,4537.86,-1519.79,29.54,0.0,-755.16,-1490.25,-2245.41
142,297.88,823.77,1035.03,-757.53,-7028.69,371.45,4535.36,-1523.23,29.66,0.0,-722.73,-1493.56,-2216.29
143,312.73,797.8,1010.52,-762.67,-7011.33,353.24,4537.47,-1520.85,29.08,0.0,-762.25,-1491.77,-2254.02
144,312.24,833.06,1015.42,-774.86,-7031.34,355.71,4512.14,-1504.95,29.38,0.0,-777.63,-1475.57,-2253.2
145,306.98,818.89,1023.37,-739.0,-7022.72,358.15,4505.28,-1536.73,29.96,0.0,-749.05,-1506.77,-2255.82
146,325.31,841.03,1008.66,-745.23,-7012.23,349.02,4495.65,-1528.88,29.99,0.0,-737.79,-1498.89,-2236.68
147,308.6,813.16,1031.84,-729.78,-7047.61,360.13,4535.41,-1525.26,29.87,0.0,-728.26,-1495.39,-2223.65
148,304.35,807.39,1017.83,-749.18,-7007.53,335.78,4498.42,-1526.15,30.11,0.0,-792.95,-1496.04,-2288.99
149,322.29,789.8,1009.04,-729.57,-7060.68,350.92,4512.71,-1494.32,30.12,0.0,-805.5,-1464.2,-2269.71
150,311.25,811.44,1022.13,-734.58,-7078.59,346.65,4511.2,-1477.16,30.29,0.0,-810.5,-1446.87,-2257.37
151,299.86,800.2,1016.27,-715.25,-7098.74,359.45,4559.35,-1511.1,29.63,0.0,-778.86,-1481.47,-2260.33

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,693.39,1664.51,2204.5,-1676.32,-15780.26,767.17,9065.17,-2178.1,58.06,0.0,-3061.84,-2120.04,-5181.88
2,683.9,1665.8,2200.25,-1712.07,-15654.87,774.8,9025.58,-2174.86,57.77,0.0,-3016.61,-2117.09,-5133.7
3,688.64,1647.31,2274.54,-1712.83,-15714.99,765.6,9061.91,-2208.08,58.93,0.0,-2989.83,-2149.14,-5138.97
4,655.92,1730.23,2250.38,-1691.08,-15732.66,797.1,9075.14,-2173.92,58.86,0.0,-2914.96,-2115.06,-5030.02
5,683.44,1646.01,2204.64,-1688.8,-15689.45,791.29,9059.57,-2197.47,58.94,0.0,-2993.3,-2138.53,-5131.83
6,687.9,1644.62,2242.59,-1709.4,-15722.38,794.42,9089.11,-2183.73,59.29,0.0,-2973.13,-2124.44,-5097.58
7,694.7,1625.96,2229.58,-1670.8,-15675.03,781.26,9030.33,-2229.3,59.33,0.0,-2984.0,-2169.97,-5153.97
8,686.07,1626.21,2197.99,-1704.81,-15708.24,784.41,9094.34,-2209.09,58.71,0.0,-3024.03,-2150.38,-5174.41
9,665.73,1664.08,2221.09,-1661.66,-15726.95,794.51,9098.65,-2241.79,58.78,0.0,-2944.53,-2183.01,-5127.55
10,695.0,1604.89,2225.62,-1693.07,-15700.5,806.8,9112.59,-2230.16,58.91,0.0,-2948.67,-2171.26,-5119.93
11,695.2,1644.93,2204.35,-1669.05,-15799.16,785.29,9064.9,-2160.27,58.71,0.0,-3073.54,-2101.56,-5175.1
12,687.73,1643.65,2223.89,-1701.91,-15712.26,781.55,9012.02,-2138.51,58.8,0.0,-3065.34,-2079.71,-5145.05
13,674.81,1625.44,2234.58,-1713.78,-15800.53,788.29,9074.17,-2142.69,58.81,0.0,-3117.03,-2083.88,-5200.91
14,712.85,1665.21,2243.33,-1690.78,-15789.94,785.68,8995.86,-2085.15,58.48,0.0,-3077.79,-2026.67,-5104.46
15,666.3,1659.23,2217.34,-1717.44,-15727.33,794.56,9032.0,-2137.35,58.39,0.0,-3075.34,-2078.97,-5154.3
16,657.49,1741.38,2222.74,-1679.28,-15787.93,796.78,9066.37,-2135.19,58.55,0.0,-2982.45,-2076.63,-5059.09
17,715.8,1666.43,2257.25,-1729.44,-15765.31,771.55,9106.6,-2165.31,57.76,0.0,-2977.12,-2107.55,-5084.67
18,696.23,1661.83,2238.41,-1696.1,-15820.43,769.3,9070.4,-2119.96,57.23,0.0,-3080.36,-2062.74,-5143.1
19,698.15,1625.92,2231.27,-1700.18,-15816.79,775.46,9059.46,-2124.66,57.2,0.0,-3126.72,-2067.46,-5194.18
20,681.28,1723.38,2247.36,-1709.54,-15822.59,795.36,9073.2,-2114.16,57.83,0.0,-3011.56,-2056.33,-5067.89
21,673.24,1661.57,2232.78,-1719.02,-15787.8,769.09,9108.83,-2169.26,58.41,0.0,-3061.32,-2110.85,-5172.17
22,681.51,1601.61,2241.63,-1737.61,-15874.94,784.86,9164.88,-2096.34,57.02,0.0,-3138.07,-2039.32,-5177.39
23,667.76,1664.64,2216.44,-1688.66,-15750.64,789.06,9121.44,-2192.36,58.45,0.0,-2979.96,-2133.92,-5113.88
24,664.83,1650.71,2228.82,-1713.45,-15775.83,764.89,9018.02,-2143.53,57.59,0.0,-3162.01,-2085.94,-5247.96
25,689.69,1629.57,2245.76,-1686.28,-15724.3,785.13,9021.02,-2163.19,58.67,0.0,-3039.42,-2104.53,-5143.94
26,678.61,1661.13,2244.59,-1689.91,-15773.34,774.89,9048.33,-2128.72,57.8,0.0,-3055.7,-2070.92,-5126.62
27,712.95,1638.73,2206.69,-1715.3,-15610.16,790.83,8974.89,-2193.71,58.07,0.0,-3001.37,-2135.64,-5137.0
28,684.19,1640.41,2238.27,-1685.42,-15711.33,783.27,9026.76,-2174.34,58.14,0.0,-3023.85,-2116.2,-5140.05
29,664.87,1610.78,2233.73,-1678.68,-15883.36,810.59,9090.05,-2073.97,58.0,0.0,-3152.02,-2015.96,-5167.99
30,668.46,1670.05,2215.17,-1701.18,-15756.58,784.02,8977.93,-2080.2,58.71,0.0,-3142.13,-2021.49,-5163.63
31,663.99,1714.12,2216.7,-1693.23,-15767.03,761.77,8970.64,-2089.18,58.21,0.0,-3133.05,-2030.97,-5164.01
32,695.93,1646.33,2244.22,-1721.77,-15751.49,785.71,9012.53,-2102.18,57.35,0.0,-3088.53,-2044.83,-5133.36
33,667.17,1654.99,2215.47,-1714.09,-15805.2,779.8,9034.09,-2062.67,57.42,0.0,-3167.76,-2005.25,-5173.01
34,693.11,1689.33,2270.95,-1707.66,-15804.34,794.5,9015.81,-2067.2,57.74,0.0,-3048.3,-2009.46,-5057.75
35,639.61,1653.5,2238.83,-1685.98,-15672.56,798.34,9006.82,-2154.78,57.39,0.0,-3021.44,-2097.39,-5118.83
36,683.49,1632.54,2252.29,-1745.95,-15687.46,785.84,9027.63,-2157.61,58.48,0.0,-3051.62,-2099.13,-5150.75
37,685.67,1692.14,2245.33,-1716.41,-15723.36,773.94,8991.78,-2153.51,58.12,0.0,-3050.92,-2095.39,-5146.31
38,692.7,1643.84,2259.34,-1716.07,-15671.98,771.33,9030.5,-2162.23,57.85,0.0,-2990.35,-2104.37,-5094.72
39,674.98,1600.31,2255.51,-1710.08,-15670.35,781.55,9006.85,-2157.65,57.98,0.0,-3061.23,-2099.67,-5160.9
40,669.16,1659.15,2244.76,-1689.84,-15771.3,780.02,9061.38,-2104.65,57.86,0.0,-3046.65,-2046.79,-5093.45
41,696.54,1660.17,2205.24,-1704.02,-15666.81,778.87,8993.9,-2133.96,57.5,0.0,-3036.12,-2076.46,-5112.58
42,685.12,1685.65,2250.71,-1756.01,-15704.96,813.74,9036.66,-2137.62,58.09,0.0,-2989.09,-2079.53,-5068.61
43,660.2,1669.78,2241.99,-1715.2,-15707.22,792.81,8992.14,-2149.69,58.62,0.0,-3065.5,-2091.08,-5156.58
44,688.08,1700.73,2231.65,-1699.46,-15771.25,753.0,9027.79,-2086.36,58.81,0.0,-3069.47,-2027.55,-5097.02
45,679.36,1635.2,2250.38,-1711.26,-15740.4,780.06,8982.84,-2137.63,58.71,0.0,-3123.82,-2078.92,-5202.74
46,687.72,1684.22,2246.26,-1695.38,-15719.45,777.19,8988.25,-2118.89,58.51,0.0,-3031.19,-2060.38,-5091.57
47,730.19,1675.49,2216.18,-1733.14,-15797.97,784.44,9123.64,-2153.34,57.71,0.0,-3001.16,-2095.63,-5096.79
48,691.83,1684.05,2235.29,-1702.08,-15785.39,780.07,9012.59,-2073.71,57.48,0.0,-3083.62,-2016.23,-5099.85
49,688.14,1657.89,2256.4,-1688.31,-15810.41,776.36,9056.5,-2124.17,58.26,0.0,-3063.42,-2065.91,-5129.33
50,714.98,1666.3,2258.9,-1681.52,-15780.92,789.73,9031.45,-2110.03,57.89,0.0,-3001.08,-2052.14,-5053.22
51,678.16,1633.31,2241.5,-1698.04,-15829.33,790.19,9046.57,-2082.47,57.75,0.0,-3137.65,-2024.72,-5162.37
52,736.48,1653.37,2278.9,-1707.87,-15843.94,788.46,9022.1,-2051.9,57.68,0.0,-3072.49,-1994.22,-5066.71
53,664.58,1709.62,2241.36,-1706.0,-15812.57,769.35,8967.9,-2007.45,57.64,0.0,-3165.76,-1949.81,-5115.57
54,708.34,1647.54,2211.27,-1694.35,-15823.11,745.43,8999.55,-2020.68,57.81,0.0,-3205.34,-1962.87,-5168.21
55,704.03,1708.32,2221.71,-1721.84,-15839.08,794.69,8996.12,-2031.47,57.64,0.0,-3136.05,-1973.83,-5109.88
56,716.74,1697.74,2255.76,-1703.49,-15904.13,792.04,8970.95,-2009.55,56.9,0.0,-3174.38,-1952.65,-5127.03
57,691.24,1667.21,2249.57,-1711.81,-15802.53,760.76,9032.99,-2104.79,57.75,0.0,-3112.56,-2047.04,-5159.6
58,701.83,1640.93,2243.12,-1709.16,-15868.37,797.89,9026.75,-2054.2,56.91,0.0,-3167.02,-1997.29,-5164.31
59,713.5,1615.15,2245.87,-1718.64,-15851.08,782.56,9041.21,-2066.42,57.58,0.0,-3171.42,-2008.84,-5180.26
60,646.86,1694.92,2206.72,-1720.53,-15812.07,789.38,9016.05,-2110.28,57.68,0.0,-3178.68,-2052.6,-5231.28
61,704.05,1669.12,2247.18,-1671.03,-15742.14,786.12,9030.47,-2146.22,58.7,0.0,-2976.22,-2087.51,-5063.74
62,663.83,1667.51,2208.33,-1656.4,-15893.8,781.77,9051.8,-2021.15,57.46,0.0,-3176.96,-1963.69,-5140.65
63,680.04,1687.21,2261.3,-1687.09,-15887.97,788.0,9089.76,-2087.14,59.12,0.0,-3068.75,-2028.02,-5096.78
64,652.5,1645.22,2206.17,-1707.46,-15799.69,786.56,9073.85,-2114.82,58.7,0.0,-3142.85,-2056.12,-5198.97
65,653.58,1606.89,2207.77,-1690.94,-15749.78,794.41,9079.05,-2147.39,59.4,0.0,-3099.01,-2088.0,-5187.0
66,689.85,1619.55,2244.62,-1665.83,-15780.94,779.52,9029.54,-2104.16,58.41,0.0,-3083.68,-2045.75,-5129.43
67,724.88,1675.96,2238.95,-1669.83,-15749.29,801.55,9044.61,-2135.06,58.44,0.0,-2933.16,-2076.62,-5009.79
68,672.68,1614.32,2229.96,-1701.47,-15819.44,786.3,9027.56,-2057.2,57.93,0.0,-3190.07,-1999.27,-5189.34
69,650.92,1728.53,2229.7,-1666.29,-15779.87,815.19,9020.86,-2146.92,58.44,0.0,-3000.96,-2088.48,-5089.44
70,673.85,1634.87,2275.3,-1700.28,-15773.21,777.3,9020.53,-2150.12,58.88,0.0,-3091.64,-2091.24,-5182.88
71,648.0,1709.24,2219.71,-1679.16,-15810.42,775.37,9026.2,-2073.7,58.69,0.0,-3111.07,-2015.01,-5126.08
72,697.19,1624.05,2230.2,-1634.05,-15901.24,758.39,9060.25,-2065.18,58.75,0.0,-3165.2,-2006.43,-5171.63
73,689.42,1665.67,2245.62,-1665.0,-15717.83,769.8,8971.56,-2108.48,58.71,0.0,-3040.76,-2049.78,-5090.54
74,692.81,1627.51,2227.15,-1693.15,-15764.23,771.71,8990.49,-2104.34,57.79,0.0,-3147.72,-2046.55,-5194.26
75,674.52,1623.17,2204.84,-1709.35,-15764.91,772.87,9039.87,-2122.52,57.96,0.0,-3158.99,-2064.55,-5223.54
76,640.5,1624.11,2222.44,-1714.79,-15829.37,794.65,9091.16,-2139.96,58.07,0.0,-3171.3,-2081.89,-5253.2
77,703.13,1635.64,2240.59,-1690.81,-15870.54,802.22,9095.71,-2087.8,57.56,0.0,-3084.05,-2030.25,-5114.3
78,708.55,1743.73,2237.42,-1664.59,-15700.99,780.05,9005.84,-2178.08,58.06,0.0,-2889.98,-2120.02,-5010.0
79,686.86,1616.83,2218.5,-1707.54,-15740.44,785.59,9082.16,-2138.91,57.91,0.0,-3058.02,-2081.0,-5139.03
80,712.94,1678.67,2215.12,-1694.21,-15708.42,771.39,9019.52,-2183.1,57.76,0.0,-3004.99,-2125.34,-5130.33
81,660.52,1662.58,2190.24,-1699.63,-15795.76,767.88,9118.27,-2142.44,57.4,0.0,-3095.91,-2085.05,-5180.96
82,661.81,1630.81,2224.08,-1730.47,-15775.83,766.57,9128.6,-2171.91,57.96,0.0,-3094.42,-2113.95,-5208.37
83,712.05,1644.13,2233.55,-1710.96,-15778.12,788.62,9113.17,-2218.22,58.11,0.0,-2997.57,-2160.11,-5157.68
84,689.0,1754.35,2266.03,-1707.6,-15641.8,766.42,9069.06,-2289.29,59.01,0.0,-2804.54,-2230.28,-5034.82
85,636.52,1613.3,2260.12,-1690.26,-15727.31,778.79,9128.49,-2243.72,59.03,0.0,-3000.34,-2184.69,-5185.04
86,696.3,1650.34,2202.83,-1689.68,-15742.35,814.58,9075.5,-2221.21,58.95,0.0,-2992.47,-2162.26,-5154.73
87,712.49,1642.12,2226.25,-1680.95,-15716.99,801.93,9094.81,-2215.76,58.35,0.0,-2920.32,-2157.41,-5077.73
88,708.69,1660.99,2216.61,-1704.37,-15669.4,791.45,9103.17,-2274.41,58.97,0.0,-2892.86,-2215.44,-5108.3
89,702.31,1623.3,2228.03,-1678.34,-15725.62,789.55,9176.78,-2289.81,59.86,0.0,-2884.0,-2229.95,-5113.94
90,692.84,1597.57,2215.71,-1676.87,-15707.79,798.94,9080.13,-2203.76,59.28,0.0,-2999.47,-2144.48,-5143.96
91,669.05,1642.97,2213.39,-1672.53,-15754.9,781.41,9115.19,-2213.43,59.27,0.0,-3005.42,-2154.16,-5159.58
92,658.49,1699.07,2237.49,-1635.08,-15667.9,776.99,9074.02,-2283.25,59.72,0.0,-2856.93,-2223.53,-5080.46
93,669.69,1663.06,2229.02,-1707.24,-15584.52,782.6,9048.02,-2275.46,58.67,0.0,-2899.38,-2216.78,-5116.16
94,660.98,1623.88,2260.73,-1717.92,-15684.1,785.32,9104.29,-2227.93,57.51,0.0,-2966.82,-2170.42,-5137.24
95,688.48,1696.91,2238.2,-1686.25,-15678.64,760.11,8981.47,-2191.04,58.87,0.0,-2999.73,-2132.17,-5131.91
96,703.04,1658.64,2204.84,-1674.92,-15662.39,781.99,9047.29,-2227.35,58.66,0.0,-2941.52,-2168.69,-5110.21
97,712.79,1643.56,2234.55,-1698.69,-15528.91,776.53,9003.75,-2280.85,57.83,0.0,-2856.42,-2223.01,-5079.44
98,682.66,1704.57,2210.11,-1679.59,-15647.96,787.79,9023.73,-2240.6,58.96,0.0,-2918.68,-2181.64,-5100.33
99,738.81,1713.57,2223.39,-1708.11,-15613.52,768.13,9003.93,-2202.62,57.44,0.0,-2873.79,-2145.18,-5018.97
